Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1790 213.7339 39.6654 1.428e-14 9.987e-15 3.461e-15 819.7304 210.19
DG1791 212.6816 37.7262 8.422e-15 6.491e-15 2.302e-15 382.5148 204.52
DG1792 216.0199 37.8008 1.2560000000000001e-25 2.888e-27 1.569e-32 356.7259 208.02
DG1793 209.9531 39.0264 3.452e-15 2.628e-15 1.177e-15 296.0265 209.49
DG1794 210.1419 38.4017 5.996e-15 4.395e-15 2.19e-15 356.4821 209.34
DG1795 217.4465 40.8593 1.204e-25 3.048e-27 1.45e-32 320.3076 208.41
DG1796 218.0617 37.6811 4.505e-15 4.175e-15 1.731e-15 324.5163 210.14
DG1797 214.3418 39.3561 5.666e-15 4.913e-15 1.97e-15 313.999 208.9
DG1798 214.8089 40.8789 4.149e-15 3.457e-15 1.611e-15 607.8948 204.51
DG1799 211.0497 40.258 4.64e-15 3.938e-15 1.701e-15 279.4999 206.32
DG1800 215.839 41.6219 1.198e-25 3.217e-27 1.421e-32 386.0274 203.72
DG1801 209.5652 40.6476 4.03e-15 3.058e-15 1.497e-15 314.5079 207.05
DG1802 214.3201 40.5542 3.565e-15 3.137e-15 1.235e-15 357.2842 209.74
DG1803 212.5373 40.7211 5.541e-15 4.158e-15 1.991e-15 351.2028 206.03
DG1804 214.3489 39.1433 4.014e-15 3.329e-15 1.509e-15 575.5247 208.33
DG1805 216.8025 39.0912 3.845e-15 3.057e-15 1.534e-15 399.9076 205.64
DG1806 217.2115 39.2107 1.269e-25 2.7129999999999998e-27 1.44e-32 328.203 209.85
DG1807 212.1472 37.3046 5.23e-15 3.802e-15 1.719e-15 330.351 204.29
DG1808 211.3983 38.0555 5.193e-15 3.789e-15 1.786e-15 274.3898 209.22
DG1809 210.8175 37.4743 5.029e-15 3.891e-15 1.848e-15 328.1297 209.83
DG1810 214.624 38.3579 1.076e-25 2.95e-27 1.41e-32 393.6296 207.98
DG1811 209.8551 39.8133 4.853e-15 3.886e-15 1.845e-15 346.853 209.8
DG1812 215.3758 37.0187 5.222e-15 4.411e-15 1.94e-15 299.608 208.7
DG1813 211.9222 39.7156 1.179e-25 3.0849999999999998e-27 1.32e-32 293.418 205.66
