Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4826 263.5344 140.2281 5.331e-15 3.947e-15 1.204e-15 415.5494 380.75
DG4827 262.6919 140.013 1.328e-15 1.134e-15 4.988e-16 387.438 381.7
DG4828 263.0701 139.9079 6.581e-26 1.748e-27 8.468e-33 222.468 382.75
DG4829 262.3858 139.7616 2.169e-15 1.869e-15 8.349e-16 187.4812 382.6
DG4830 262.9519 140.1477 1.857e-15 1.443e-15 6.449e-16 185.3083 381.02
DG4831 264.9932 139.8103 2.182e-15 1.716e-15 7.627e-16 214.3789 382.21
DG4832 263.3141 139.4862 1.402e-15 1.115e-15 4.938e-16 288.5589 378.75
DG4833 261.8008 140.89 6.774000000000001e-26 1.845e-27 7.917e-33 207.8549 384.44
DG4834 263.3443 139.0496 1.295e-15 1.076e-15 4.682e-16 222.9597 378.9
DG4835 263.411 140.4072 6.946e-26 1.915e-27 8.269999999999999e-33 218.5737 383.37
DG4836 263.0589 139.7446 1.74e-15 1.479e-15 6.581e-16 170.7448 379.01
DG4837 262.3947 140.1119 1.567e-15 1.248e-15 5.513e-16 330.741 379.03
DG4838 265.4887 141.0749 1.718e-15 1.342e-15 6.127e-16 179.7759 381.06
DG4839 263.859 139.7131 1.296e-15 1.105e-15 4.723e-16 328.1757 380.72
DG4840 262.3767 140.4871 7.751e-26 1.941e-27 7.665e-33 226.3988 381.73
DG4841 262.9141 140.5322 1.295e-15 1.057e-15 5.054e-16 420.921 380.47
DG4842 262.8333 140.4491 1.85e-15 1.515e-15 6.01e-16 157.1713 382.26
DG4843 262.6627 140.3137 2.097e-15 1.732e-15 7.375e-16 228.5574 379.36
DG4844 262.6068 139.0275 2.283e-15 1.773e-15 7.139e-16 222.0021 379.09
