Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0885 71.5738 143.3354 2.783e-15 2.217e-15 7.456e-16 140.6608 606.89
DG0886 69.6267 142.7222 1.231e-15 8.635e-16 3.945e-16 143.2073 605.73
DG0887 72.9702 142.3357 5.505e-26 1.4799999999999999e-27 6.249999999999999e-33 162.0646 608.29
DG0888 71.9209 142.5485 1.501e-15 1.229e-15 5.067e-16 153.14 607.18
DG0889 72.2878 142.7323 1.029e-15 9.534e-16 4.02e-16 113.2236 605.37
DG0890 71.2984 143.8179 9.65e-16 8.595e-16 3.382e-16 124.8232 608.19
DG0891 72.7898 143.8046 1.1e-15 9.046e-16 3.915e-16 120.3082 606.39
DG0892 70.8093 143.0819 1.05e-15 9.051e-16 3.827e-16 128.3779 610.15
DG0893 72.0495 143.4965 5.073e-26 1.5319999999999999e-27 6.022e-33 153.9014 610.94
DG0894 71.8223 143.3441 8.372e-16 6.711e-16 2.849e-16 322.0663 606.43
DG0895 70.7559 143.8339 1.231e-15 8.992e-16 4.759e-16 157.6925 606.23
DG0896 72.2195 144.3922 6.853e-16 6.552e-16 2.85e-16 152.5984 608.06
DG0897 70.8957 143.2278 7.75e-16 6.37e-16 2.631e-16 207.4081 607.67
DG0898 70.7265 143.5476 8.61e-16 6.877e-16 3.008e-16 260.3043 606.86
DG0899 71.0313 142.2329 9.955e-16 8.168e-16 3.621e-16 126.6814 605.43
DG0900 72.9445 143.0299 1.189e-15 1.01e-15 4.442e-16 175.3417 606.07
DG0901 70.8013 142.1782 1.594e-15 1.213e-15 4.989e-16 147.7503 606.43
DG0902 72.8647 143.9367 8.364e-16 6.462e-16 2.907e-16 150.1453 605.96
DG0903 71.3625 142.53 9.693e-16 8.076e-16 3.167e-16 130.9246 604.98
DG0904 70.7653 143.2944 6.190000000000001e-26 1.569e-27 7.589999999999999e-33 196.3163 607.73
DG0905 70.9119 142.183 1.074e-15 8.969e-16 3.657e-16 143.6426 610.9
DG0906 69.9741 142.8564 1.302e-15 9.587e-16 4.687e-16 145.4975 608.08
DG0907 70.5345 144.5004 1.087e-15 8.508e-16 3.801e-16 155.9908 611.98
DG0908 71.6002 142.648 8.224e-16 6.222e-16 2.798e-16 162.9917 605.16
