Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1490 201.9314 103.7054 1.678e-15 1.47e-15 6.643e-16 189.7176 436.32
DG1491 202.0323 103.9364 1.917e-15 1.421e-15 6.616e-16 160.4234 435.39
DG1492 201.7832 103.6928 6.782e-26 1.773e-27 7.175999999999999e-33 208.0436 436.22
DG1493 201.819 103.9129 1.711e-15 1.439e-15 6.216e-16 165.1322 435.52
DG4047 203.2534 78.941 3.973e-15 2.663e-15 9.558e-16 360.4478 438.83
DG4048 204.3094 79.066 1.533e-15 1.146e-15 5.243e-16 140.1839 439.52
DG4049 204.0529 78.7636 1.424e-15 1.131e-15 5.012e-16 152.8589 435.17
DG4050 203.4149 78.9274 1.028e-15 8.929e-16 3.686e-16 196.7292 433.74
DG4051 203.4968 78.009 1.046e-15 8.178e-16 3.717e-16 241.8765 438.19
DG4052 202.657 78.427 9.753e-16 7.806e-16 3.816e-16 272.9433 440.5
DG4053 202.6831 79.6353 1.404e-15 1.198e-15 4.707e-16 157.4051 438.83
DG4054 202.6379 78.3877 9.557e-16 8.079e-16 3.745e-16 250.6015 435.82
DG4055 204.0809 79.429 1.343e-15 1.141e-15 4.675e-16 151.8867 439.45
DG4056 204.2443 78.5868 6.200000000000001e-26 1.614e-27 7.91e-33 173.4346 434.89
DG4057 202.7742 78.5578 6.628000000000001e-26 1.632e-27 7.908e-33 185.5938 441.05
DG4058 202.9298 78.8219 1.06e-15 8.842e-16 3.331e-16 281.6982 439.06
DG4059 202.8708 78.726 1.532e-15 1.138e-15 4.916e-16 146.2558 440.31
DG4060 203.6402 80.1478 1.335e-15 1.113e-15 5.081e-16 163.9854 439.63
DG4061 203.5309 79.6729 9.662e-16 8.351e-16 3.521e-16 243.3086 438.88
DG4062 204.0836 79.2261 6.461e-26 1.464e-27 6.887e-33 218.0628 438.47
DG4063 203.6152 78.7442 1.536e-15 1.306e-15 4.7e-16 146.1201 436.2
DG4064 202.6072 79.9939 5.878000000000001e-26 1.616e-27 7.626e-33 196.8261 433.09
DG4065 202.5159 78.1579 5.441e-26 1.542e-27 7.370999999999999e-33 161.9522 435.45
DG4066 202.3245 78.4585 1.432e-15 1.243e-15 4.822e-16 139.0039 440.42
