Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4105 235.81 99.0065 6.23e-16 4.419e-16 1.508e-16 127.4633 1420.94
DG4106 235.8341 99.1373 8.994e-26 2.483e-27 1.286e-32 60.1396 1418.42
DG4107 235.4925 98.8732 2.727e-16 2.258e-16 9.362e-17 50.0775 1419.48
DG4108 235.9241 99.1206 1.182e-16 1.006e-16 5.034e-17 73.6466 1421.03
DG4109 235.8635 98.9862 1.97e-16 1.645e-16 6.846e-17 51.4883 1418.49
DG4110 235.9888 99.094 9.360000000000001e-26 2.618e-27 1.097e-32 64.2552 1422.37
DG4111 235.6376 98.8074 8.792000000000001e-26 2.431e-27 1.1610000000000001e-32 72.1011 1417.8
DG4112 235.6393 99.1339 2.072e-16 1.838e-16 8.74e-17 64.8097 1424.12
DG4113 235.4433 99.2784 9.343000000000001e-26 2.334e-27 1.142e-32 67.5466 1421.1
DG4114 235.7956 99.2362 2.161e-16 1.804e-16 8.066e-17 66.0884 1419.69
DG4115 235.5307 99.1795 8.834000000000001e-26 2.516e-27 1.252e-32 77.2329 1418.38
DG4116 235.7487 99.1695 2.001e-16 1.549e-16 6.586e-17 55.7625 1418.2
DG4117 235.5462 99.0197 8.611e-26 2.47e-27 1.154e-32 65.9493 1420.39
DG4118 235.7712 98.6678 8.190000000000001e-26 2.422e-27 1.1650000000000001e-32 71.8972 1421.73
DG4119 235.9924 99.0792 1.973e-16 1.614e-16 7.355e-17 58.5072 1422.44
DG4120 235.5357 99.1915 2.127e-16 1.607e-16 7.323e-17 50.3128 1419.03
DG4121 235.9054 99.1457 1.55e-16 1.318e-16 5.576e-17 111.7115 1419.21
