Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4250 337.5138 128.2335 4.464e-15 3.436e-15 1.308e-15 444.9122 415.21
DG4251 337.1237 128.8295 1.107e-15 9.134e-16 3.973e-16 230.0056 419.12
DG4252 337.8624 129.1353 2.003e-15 1.489e-15 6.766e-16 190.8095 416.76
DG4253 336.2622 128.2669 1.641e-15 1.48e-15 6.009e-16 184.5804 417.04
DG4254 337.6242 127.1209 1.8e-15 1.624e-15 7.467e-16 219.254 415.84
DG4255 337.4209 128.035 1.327e-15 9.769e-16 4.665e-16 288.263 417.1
DG4256 338.7611 128.0709 1.685e-15 1.416e-15 5.844e-16 192.9728 420.34
DG4257 338.4782 127.668 1.323e-15 1.058e-15 4.906e-16 235.7787 417.31
DG4258 336.1121 128.5614 2.018e-15 1.69e-15 7.139e-16 207.1348 417.15
DG4259 336.3335 128.4627 6.681000000000001e-26 1.574e-27 7.930999999999999e-33 194.1333 415.33
DG4260 336.1278 128.1286 1.707e-15 1.583e-15 6.646e-16 177.7552 420.14
DG4261 337.3086 128.7228 1.738e-15 1.38e-15 5.551e-16 172.0334 420.48
DG4262 336.5873 128.3362 1.742e-15 1.448e-15 6.101e-16 159.7805 416.82
DG4263 336.0765 128.7848 7.142e-26 1.887e-27 8.667e-33 221.4043 419.45
DG4264 336.2773 128.9889 1.974e-15 1.53e-15 7.483e-16 196.6953 415.44
DG4265 336.0653 127.5991 1.956e-15 1.545e-15 7.304e-16 206.3691 421.45
DG4266 337.731 128.7669 1.706e-15 1.27e-15 6.168e-16 156.6626 420.67
