Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1911 17.8045 151.1931 2.237e-15 1.62e-15 5.923e-16 348.1934 699.1
DG1912 17.273 151.7817 6.02e-16 4.709e-16 2.3e-16 138.146 698.5
DG1913 17.5463 152.1213 8.137e-16 6.483e-16 3.175e-16 119.6047 700.51
DG1914 16.9221 151.2513 5.223e-16 4.092e-16 2.147e-16 218.0223 698.65
DG1915 17.3675 150.3877 5.213e-26 1.426e-27 6.302999999999999e-33 126.9538 697.29
DG1916 16.7915 152.1125 8.567e-16 6.732e-16 2.617e-16 112.1134 700.09
DG1917 19.7177 151.3405 1.145e-15 8.2e-16 3.827e-16 106.9837 697.37
DG1918 17.094 151.1074 5.034e-26 1.4709999999999999e-27 6.579e-33 133.605 698.29
DG1919 17.4208 150.8352 5.016e-16 4.21e-16 1.932e-16 257.206 701.33
DG1920 18.8339 150.6058 5.371e-26 1.508e-27 6.926e-33 151.1884 699.02
DG1921 19.2821 150.942 7.704e-16 5.905e-16 2.791e-16 109.8564 699.3
DG1922 18.3423 152.0578 5.768e-26 1.478e-27 6.999e-33 140.9046 698.73
DG1923 19.3181 151.5907 6.07e-16 4.868e-16 1.926e-16 122.4102 699.87
DG1924 16.5051 150.8007 8.241e-16 6.69e-16 2.882e-16 117.7415 699.84
DG1925 19.5705 151.4233 4.9910000000000007e-26 1.359e-27 7.383e-33 110.1042 700.48
DG1926 18.48 151.8109 7.486e-16 6.445e-16 3.018e-16 122.3742 697.16
DG1927 18.1554 150.6487 5.466e-16 4.767e-16 2.123e-16 139.1577 698.22
DG1928 15.939 151.3789 1.133e-15 8.956e-16 3.701e-16 126.6912 697.54
DG1929 17.3446 150.6377 1.164e-15 9.282e-16 3.872e-16 126.3825 697.0
DG1930 18.8359 151.0513 8.089e-16 7.087e-16 2.704e-16 118.1566 697.41
