Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1356 37.6527 72.3458 2.409e-16 1.87e-16 8.731e-17 190.2694 1052.83
DG1357 37.5392 72.187 3.62e-16 2.903e-16 1.28e-16 80.463 1050.34
DG1358 37.6173 72.4064 3.061e-16 2.517e-16 1.203e-16 72.9494 1053.38
DG1359 37.7627 72.2124 6.784000000000001e-26 1.877e-27 7.244e-33 69.24 1051.85
DG1360 37.6248 72.3991 3.427e-16 3.023e-16 1.475e-16 80.2676 1052.56
DG1361 37.656 72.4598 4.983e-16 3.668e-16 1.614e-16 85.4752 1050.25
DG1362 37.5977 72.1159 6.315e-26 1.832e-27 7.418e-33 83.9922 1052.26
DG1363 37.7668 72.3851 3.642e-16 3.049e-16 1.341e-16 71.8814 1052.06
DG1944 38.7324 63.3654 3.371e-16 2.771e-16 1.253e-16 63.0339 1026.46
DG1945 38.9856 63.3463 3.755e-16 3.254e-16 1.403e-16 87.1703 1024.92
DG1946 38.7672 63.3045 5.13e-16 4.066e-16 1.632e-16 72.626 1026.13
