Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2474 217.7788 69.2848 4.714e-15 3.979e-15 1.623e-15 366.7418 261.67
DG2475 217.5039 69.3496 7.009e-15 5.892e-15 2.506e-15 321.909 261.45
DG3524 217.0487 60.9946 1.165e-14 8.857e-15 2.646e-15 636.7581 266.29
DG3525 217.1562 60.1699 3.133e-15 2.624e-15 1.168e-15 466.1767 265.07
DG3526 216.9573 60.5815 3.211e-15 2.641e-15 1.05e-15 760.2987 264.9
DG3527 217.6949 60.0429 4.65e-15 3.744e-15 1.616e-15 269.6036 267.68
DG3528 218.0969 60.9234 3.937e-15 3.02e-15 1.371e-15 236.4846 265.79
DG3529 218.4144 60.6977 4.292e-15 3.43e-15 1.621e-15 309.9766 260.94
DG3530 217.1467 61.3584 4.038e-15 3.42e-15 1.564e-15 243.5401 263.85
DG3531 219.0822 60.1989 1.037e-25 2.99e-27 1.2490000000000002e-32 377.9124 266.37
DG3532 219.6762 62.272 1.0790000000000002e-25 2.82e-27 1.38e-32 322.0882 265.04
DG3533 216.616 60.0218 2.981e-15 2.233e-15 1.016e-15 304.0818 266.57
DG3534 219.4789 60.5247 9.986000000000001e-26 2.572e-27 1.179e-32 319.3985 261.79
DG3535 215.9785 59.6889 3.265e-15 2.541e-15 1.238e-15 355.052 263.1
DG3536 215.3874 62.4242 1.121e-25 2.814e-27 1.306e-32 317.5739 261.5
DG3537 215.02 62.2201 4.133e-15 3.154e-15 1.477e-15 288.988 266.22
DG3538 216.1909 61.1768 2.703e-15 2.609e-15 9.704e-16 577.867 265.64
DG3539 218.2534 62.8188 4.506e-15 3.697e-15 1.671e-15 305.6781 264.52
DG3540 217.4747 60.7759 4.269e-15 3.833e-15 1.479e-15 268.5295 266.43
DG3541 213.9808 60.9932 5.855e-15 4.55e-15 1.951e-15 293.8329 261.0
DG3542 217.9729 61.8028 1.141e-25 3.1e-27 1.294e-32 330.1675 260.53
DG3543 216.8705 62.6602 1.135e-25 2.748e-27 1.387e-32 296.2721 266.39
