Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1250 247.0079 112.6194 1.144e-14 9.254e-15 3.087e-15 885.9879 270.58
DG1251 246.5877 112.9602 1.153e-25 2.933e-27 1.409e-32 310.0533 271.33
DG1252 246.0232 113.3838 1.177e-25 2.857e-27 1.339e-32 302.234 270.46
DG1253 246.5782 111.4072 4.758e-15 4.031e-15 1.902e-15 334.0846 271.69
DG1254 245.8778 112.4325 6.057e-15 4.858e-15 1.918e-15 237.1917 274.72
DG1255 248.4281 112.2704 4.264e-15 3.291e-15 1.329e-15 227.0546 271.87
DG1256 248.3786 112.5963 4.477e-15 3.946e-15 1.793e-15 335.6084 273.64
DG1257 246.6979 113.529 2.99e-15 2.444e-15 1.028e-15 298.0211 272.57
DG1258 247.3177 113.7216 9.985e-26 2.69e-27 1.387e-32 308.5697 273.94
DG1259 246.1925 112.0334 4.827e-15 3.661e-15 1.677e-15 310.9028 274.63
DG1260 247.7719 111.3306 1.063e-25 2.763e-27 1.317e-32 351.6988 271.14
DG1261 246.7735 113.3468 2.811e-15 2.164e-15 1.092e-15 338.3001 275.47
DG4024 268.5079 116.1375 4.57e-15 3.994e-15 1.812e-15 335.546 253.47
DG4025 268.8708 116.6254 4.625e-15 4.225e-15 1.843e-15 357.6351 253.53
DG4026 267.6622 116.5135 4.453e-15 3.628e-15 1.184e-15 237.3939 253.53
DG4027 267.8511 116.7225 4.245e-15 3.464e-15 1.501e-15 252.745 252.89
