Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2176 318.89 63.7299 1.905e-16 1.63e-16 7.169e-17 79.2549 1166.28
DG2998 335.7332 61.4142 7.586e-16 5.645e-16 2.068e-16 82.9853 1166.65
DG2999 335.7604 61.498 2.989e-16 2.442e-16 9.917e-17 70.7603 1165.36
DG3000 336.0367 61.3911 2.306e-16 2.405e-16 9.241e-17 66.2362 1166.87
DG3001 335.5521 61.3592 6.782e-26 1.847e-27 9.109e-33 89.359 1166.38
DG3002 336.0276 61.5371 2.973e-16 2.408e-16 1.042e-16 71.9309 1166.95
DG3003 335.9685 61.5432 2.745e-16 2.224e-16 9.578e-17 58.2166 1164.49
DG3004 335.5786 61.3919 6.686000000000001e-26 1.9e-27 9.037e-33 76.3782 1162.71
DG3005 335.6991 61.1375 2.551e-16 2.186e-16 9.53e-17 71.6736 1166.61
DG3006 335.7548 61.1001 2.826e-16 2.082e-16 9.818e-17 63.2051 1165.05
DG3007 336.1022 61.4121 6.934e-26 1.9259999999999998e-27 9.027e-33 85.4544 1165.08
