Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0088 135.6962 45.5763 7.459e-17 6.246e-17 3.111e-17 49.628 2028.04
DG0754 114.4261 74.1623 3.039e-16 2.643e-16 8.087e-17 103.3531 2004.45
DG0755 114.3649 74.3501 9.197e-17 8.362e-17 3.866e-17 35.4898 2005.64
DG0756 114.2282 74.1844 1.005e-16 8.127e-17 3.925e-17 41.3817 2005.33
DG0757 114.5319 74.0575 7.453e-17 6.88e-17 3.285e-17 72.801 2005.87
DG0758 114.3087 74.1104 6.957e-17 5.888e-17 2.584e-17 48.3711 2002.77
DG0759 114.6119 74.107 2.249e-25 5.869e-27 3.426e-32 46.9565 2005.33
DG0760 114.4137 74.4136 1.106e-16 9.48e-17 4.633e-17 41.1695 2002.96
DG0761 114.3128 74.0917 9.753e-17 8.325e-17 3.716e-17 39.693 2005.55
DG0762 114.2325 74.0248 9.534e-17 8.123e-17 3.737e-17 35.6401 2009.89
DG0763 114.4988 74.1528 1.64e-16 1.195e-16 5.279e-17 38.1046 2005.78
DG0764 114.5694 73.9045 1.47e-16 1.109e-16 4.97e-17 37.9436 2009.11
DG0765 114.5779 73.9002 1.115e-16 9.325e-17 4.179e-17 37.2697 2004.74
DG0766 114.413 74.2926 1.007e-16 8.505e-17 3.824e-17 38.4034 2006.65
DG0767 114.3677 74.0079 7.751e-17 6.464e-17 2.846e-17 45.0594 2009.89
DG0768 114.3788 74.0634 2.745e-25 6.391e-27 3.49e-32 46.3916 2007.37
DG0769 114.4278 74.1592 6.656e-17 5.69e-17 2.75e-17 78.932 2007.15
DG0770 114.5603 74.1047 1.538e-16 1.229e-16 5.231e-17 36.4785 2005.51
DG0771 114.5296 73.9147 1.138e-16 9.689e-17 4.351e-17 42.3517 2008.1
DG5559 127.2663 53.079 7.727e-17 6.706e-17 3.229e-17 41.1577 1975.51
