Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0089 251.5452 126.4891 6.732e-15 5.261e-15 2.493e-15 336.75 215.64
DG0090 251.1441 126.7951 5.046e-15 3.942e-15 1.701e-15 341.9979 214.84
DG0091 251.946 126.7961 4.629e-15 3.929e-15 1.695e-15 319.229 214.99
DG0680 234.3138 127.5271 1.588e-14 1.224e-14 3.845e-15 855.9075 222.6
DG0681 234.3801 128.2143 6.136e-15 4.627e-15 1.815e-15 295.2698 222.09
DG0682 235.7111 128.2904 1.466e-25 3.519e-27 1.582e-32 365.9251 223.28
DG0683 236.1647 127.5339 5.792e-15 4.609e-15 2.302e-15 276.0817 223.98
DG0684 234.7995 127.696 6.302e-15 5.483e-15 2.507e-15 357.4443 223.57
DG0685 233.6227 128.5269 1.265e-25 3.282e-27 1.5020000000000001e-32 366.0992 224.23
DG0686 232.8201 127.6373 6.146e-15 4.538e-15 2.085e-15 309.1225 222.77
DG0687 235.6317 127.5112 1.39e-25 3.372e-27 1.5990000000000002e-32 435.5427 221.79
DG0688 232.7101 128.5951 7.429e-15 5.295e-15 2.375e-15 423.5023 224.33
DG0689 236.3982 127.3509 4.361e-15 3.74e-15 1.603e-15 352.0404 223.19
DG5113 258.7682 138.9777 5.497e-15 4.653e-15 2.033e-15 371.9674 193.43
