Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2177 220.2649 142.4321 6.39e-16 4.587e-16 1.494e-16 125.6744 1329.34
DG2178 220.3443 142.6334 1.984e-16 1.762e-16 7.416e-17 54.9727 1328.71
DG2179 219.9211 142.2905 8.672e-26 2.152e-27 1.074e-32 75.4541 1332.15
DG2180 220.5873 142.351 8.657e-26 2.107e-27 1.132e-32 69.666 1331.01
DG2181 220.1949 142.2821 8.304000000000001e-26 2.361e-27 1.053e-32 57.4706 1329.61
DG2182 220.0946 142.3809 2.367e-16 1.997e-16 8.291e-17 60.4644 1328.94
DG2183 220.1071 142.6236 8.865000000000001e-26 2.076e-27 1.133e-32 58.5644 1330.02
DG2184 220.4124 142.7318 2.227e-16 2.054e-16 8.726e-17 53.9745 1329.1
DG2185 220.3827 142.3316 2.481e-16 2.182e-16 9.019e-17 75.4367 1329.19
DG2186 220.2877 142.3229 2.067e-16 1.757e-16 7.749e-17 58.9367 1329.49
DG2187 220.1886 142.6893 8.676000000000001e-26 2.357e-27 9.939e-33 73.8615 1329.37
DG3984 227.4603 155.5832 1.868e-16 1.804e-16 7.948e-17 53.4983 1311.37
DG3985 227.4358 155.6901 2.064e-16 1.708e-16 7.961e-17 52.1607 1311.68
DG3986 227.4602 155.7054 1.965e-16 1.678e-16 8.131e-17 53.1003 1311.9
DG3987 227.2765 155.7204 8.393e-26 2.102e-27 1.1510000000000001e-32 74.8613 1311.42
