Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2796 289.9947 59.3792 1.472e-14 1.17e-14 3.758e-15 1020.0238 195.33
DG2797 291.1814 58.5085 1.2540000000000001e-25 3.403e-27 1.689e-32 413.3403 197.71
DG2798 289.4371 59.0943 6.431e-15 4.856e-15 1.971e-15 306.306 196.6
DG2799 289.5814 58.7734 6.428e-15 5.746e-15 2.402e-15 343.682 195.83
DG2800 289.7623 60.5702 8.7e-15 6.486e-15 2.374e-15 386.6921 194.42
DG2801 289.4684 60.228 1.3200000000000002e-25 3.603e-27 1.6340000000000002e-32 389.7312 197.43
DG2802 288.7969 58.686 1.287e-25 3.409e-27 1.675e-32 373.2046 196.88
DG2803 289.8856 58.9454 1.348e-25 3.301e-27 1.594e-32 435.4124 197.79
DG2804 289.9775 60.4315 4.488e-15 3.276e-15 1.478e-15 457.0536 196.12
DG2805 288.5206 59.909 1.3340000000000001e-25 3.233e-27 1.53e-32 382.2595 198.26
