Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2041 298.6353 133.7833 3.557e-15 2.87e-15 8.282e-16 521.9675 530.51
DG2042 299.1103 133.8793 1.035e-15 9.568e-16 3.708e-16 290.1768 531.21
DG2043 297.173 134.2909 1.953e-15 1.424e-15 5.949e-16 142.9969 529.97
DG2044 297.4568 134.0538 1.399e-15 1.142e-15 5.047e-16 167.7538 530.59
DG2045 297.48 133.6547 1.41e-15 1.137e-15 5.346e-16 139.4301 530.46
DG2046 297.8187 133.8329 1.321e-15 1.143e-15 4.209e-16 129.4577 530.07
DG2047 299.6849 133.6597 1.216e-15 1.067e-15 4.457e-16 140.4859 529.72
DG2048 298.9238 134.6012 1.357e-15 1.064e-15 4.597e-16 152.0697 531.36
DG2049 300.0713 133.4293 5.265e-26 1.486e-27 7.640999999999999e-33 173.9531 530.23
DG2050 300.1487 133.8696 1.28e-15 1.135e-15 4.919e-16 156.6517 530.95
DG2051 299.3187 134.3694 9.906e-16 7.275e-16 3.519e-16 170.1173 532.67
DG2052 298.948 134.1811 9.116e-16 8.258e-16 3.385e-16 159.6445 528.58
DG2053 298.4857 133.1783 9.387e-16 7.121e-16 3.439e-16 224.4311 531.75
DG2054 299.1422 134.4381 1.355e-15 1.115e-15 4.687e-16 151.4891 531.9
DG2055 298.9776 134.1746 1.328e-15 9.041e-16 4.683e-16 157.0746 531.41
