Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2850 57.9447 166.0999 2.175e-15 1.692e-15 5.453e-16 266.9478 670.02
DG2851 57.2289 165.8221 9.965e-16 7.941e-16 3.246e-16 131.6835 669.66
DG2852 57.6241 166.3079 5.772e-16 5.168e-16 2.096e-16 283.6371 670.99
DG2853 60.7154 166.3068 5.774e-16 4.567e-16 2.021e-16 207.0041 672.6
DG2854 59.4147 167.0821 9.137e-16 7.019e-16 3.135e-16 118.4933 668.75
DG2855 56.8073 166.0845 5.847e-16 4.325e-16 1.864e-16 180.4125 669.46
DG2856 57.3388 165.2766 5.294e-16 4.504e-16 1.921e-16 161.4076 668.93
DG2857 59.3572 165.3596 8.875e-16 6.833e-16 3.401e-16 145.5515 667.7
DG2858 54.6589 166.6725 7.456e-16 6.285e-16 2.871e-16 108.8862 670.59
DG2859 55.3309 166.3496 6.061e-16 5.202e-16 2.378e-16 144.4502 669.78
DG2860 58.7395 165.2925 8.726e-16 7.366e-16 3.164e-16 137.4488 667.66
DG2861 60.2934 165.4302 7.405e-16 6.684e-16 2.605e-16 110.272 667.75
DG2862 59.1463 166.6763 5.344e-26 1.396e-27 7.03e-33 127.0676 669.02
DG2863 57.3531 166.0098 1.094e-15 8.866e-16 3.535e-16 123.8852 671.69
DG2864 54.7676 166.8769 8.831e-16 6.611e-16 2.878e-16 125.7808 668.02
DG2865 59.3084 167.0872 1.117e-15 8.629e-16 3.685e-16 117.023 667.92
DG2866 54.4972 166.5871 5.331e-26 1.4449999999999999e-27 6.187e-33 138.4061 670.71
DG2867 61.4305 166.7682 5.253e-26 1.533e-27 6.452e-33 157.197 669.48
DG2868 57.5577 166.3535 6.151e-16 5.748e-16 2.308e-16 204.5671 670.55
DG2869 60.0839 165.9462 9.31e-16 7.11e-16 3.221e-16 129.1291 669.65
DG2870 57.055 166.2747 6.798e-16 6.47e-16 3.018e-16 116.3032 670.57
DG2871 60.4179 165.4081 5.48e-16 4.445e-16 1.957e-16 148.3585 671.4
DG2872 54.6834 165.8784 4.82e-16 4.257e-16 1.896e-16 150.0879 670.12
DG5412 57.3122 136.8299 6.617e-16 4.732e-16 2.416e-16 137.7998 667.66
