Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2412 137.5852 87.2347 5.193e-15 3.796e-15 1.337e-15 677.7021 383.85
DG2413 137.6019 86.753 2.02e-15 1.698e-15 6.974e-16 208.5023 384.47
DG2414 137.3711 87.1343 6.928e-26 1.941e-27 9.418e-33 191.166 380.19
DG2415 138.3192 87.5632 1.86e-15 1.543e-15 7.041e-16 188.1176 384.58
DG2416 138.0919 86.9144 2.289e-15 1.754e-15 7.455e-16 201.1204 383.8
DG2417 137.8897 87.7498 2.152e-15 1.697e-15 7.825e-16 191.8761 382.3
DG2418 137.6199 87.4124 1.945e-15 1.613e-15 6.584e-16 198.546 383.37
DG2419 137.3371 87.2856 6.923e-26 1.813e-27 7.919e-33 232.9288 382.7
DG2420 137.3442 87.6284 1.385e-15 1.161e-15 5.117e-16 207.4027 383.68
DG2421 137.4881 87.403 7.311e-26 1.809e-27 8.659999999999999e-33 214.5887 382.96
