Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2806 341.2535 52.5125 9.481e-15 7.581e-15 2.446e-15 1052.3851 319.86
DG2807 341.7208 52.1834 4.317e-15 3.408e-15 1.503e-15 282.2545 317.84
DG2808 341.2346 51.8836 4.172e-15 3.348e-15 1.58e-15 305.0365 319.8
DG2809 341.8887 51.5174 3.927e-15 3.028e-15 1.519e-15 274.1784 320.17
DG2810 340.5341 51.7001 3.837e-15 3.061e-15 1.243e-15 273.0437 319.73
DG2811 341.3525 52.3295 3.815e-15 3.075e-15 1.249e-15 276.9254 317.13
DG2812 341.9526 53.0357 3.453e-15 2.75e-15 1.135e-15 249.2221 320.25
DG2813 341.6794 51.6787 4.215e-15 3.342e-15 1.586e-15 278.1966 319.59
DG2814 341.9689 51.8251 2.729e-15 2.099e-15 9.354e-16 310.8207 316.12
DG2815 340.7655 52.0376 2.523e-15 2.419e-15 9.664e-16 293.827 317.42
