Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3065 63.7442 18.7626 1.544e-15 1.031e-15 4.154e-16 148.6654 764.17
DG3066 64.1009 18.7903 4.169e-16 3.639e-16 1.439e-16 200.0116 765.75
DG3067 64.6985 18.9298 6.294e-16 4.875e-16 2.228e-16 91.7913 764.4
DG3068 63.6799 19.1495 5.529e-16 4.341e-16 1.956e-16 93.2146 765.14
DG3069 65.4424 18.8868 6.498e-16 5.224e-16 2.348e-16 107.1926 765.83
DG3070 64.6904 18.6528 5.878e-16 4.865e-16 2.053e-16 87.9274 766.02
DG3071 64.9479 19.3976 5.6e-26 1.411e-27 6.613e-33 133.3504 767.14
DG3072 64.4104 18.258 4.066e-16 3.245e-16 1.597e-16 111.1401 765.72
DG3073 63.046 18.2838 5.742e-16 5.141e-16 2.131e-16 106.804 766.42
DG3074 63.8585 18.5369 4.053e-16 3.253e-16 1.489e-16 148.1561 766.61
DG3075 62.8107 19.2588 6.554e-16 5.397e-16 2.494e-16 103.799 764.46
DG3076 62.2332 18.9016 7.836e-16 6.174e-16 2.619e-16 118.972 765.01
DG3077 62.5013 19.0203 5.107e-26 1.543e-27 6.658e-33 123.4402 766.09
DG3078 61.3262 18.902 5.723e-16 4.482e-16 1.815e-16 105.6967 763.61
DG3079 63.0471 19.0505 8.426e-16 6.27e-16 2.704e-16 82.2893 763.38
DG3080 64.6315 18.724 4.218e-16 3.789e-16 1.6e-16 172.5482 766.82
DG3081 64.5829 18.7261 6.265e-16 5.082e-16 2.599e-16 117.8885 767.3
DG3082 63.1387 18.9904 5.227e-26 1.333e-27 6.774999999999999e-33 89.0995 764.03
