Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0702 276.8887 128.7592 3.93e-15 2.77e-15 8.937e-16 477.2264 505.59
DG0703 276.7332 128.5609 5.936000000000001e-26 1.651e-27 7.25e-33 159.4019 505.51
DG0704 276.4572 129.1052 1.408e-15 1.203e-15 4.76e-16 138.1796 506.19
DG0705 276.3422 129.4628 1.232e-15 1.067e-15 4.992e-16 149.9537 503.87
DG0706 277.1706 128.7882 1.455e-15 1.122e-15 5.152e-16 132.1676 503.8
DG0707 276.1115 128.2571 1.292e-15 1.091e-15 4.529e-16 149.1445 505.41
DG0708 276.802 128.198 1.268e-15 1.12e-15 4.605e-16 173.8879 503.56
DG0709 276.8603 129.102 1.535e-15 1.214e-15 5.366e-16 166.8279 507.21
DG0710 277.8432 128.3324 1.572e-15 1.085e-15 4.952e-16 135.6304 508.35
DG0711 276.097 128.8605 2.081e-15 1.615e-15 6.099e-16 152.1339 503.12
DG0712 277.521 129.4123 8.779e-16 7.777e-16 3.796e-16 174.3812 503.85
DG0713 276.6655 128.828 5.821e-26 1.5959999999999999e-27 7.308e-33 197.7661 507.69
DG0714 277.6707 128.311 1.577e-15 1.191e-15 5.778e-16 197.5888 505.76
DG0715 275.9381 128.5601 1.363e-15 1.05e-15 5.079e-16 179.4931 504.4
