Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1240 329.4659 77.4635 1.571e-15 1.221e-15 3.959e-16 253.1956 794.39
DG1241 329.2738 77.4804 6.897e-16 5.219e-16 2.371e-16 110.3847 797.88
DG1242 329.3866 77.3759 4.992e-16 4.114e-16 1.88e-16 88.5106 797.37
DG1243 329.6812 77.5624 5.944000000000001e-26 1.435e-27 6.581999999999999e-33 119.7832 794.19
DG1244 329.2326 77.6841 5.802e-16 4.33e-16 1.904e-16 92.4436 798.0
DG1245 329.6761 77.0505 5.628e-16 4.476e-16 2.004e-16 87.918 794.33
DG1246 329.55 77.4306 5.946e-16 4.56e-16 1.949e-16 93.7449 796.59
DG1247 329.4463 77.0731 5.797e-16 5.034e-16 2.056e-16 104.586 796.98
DG1248 329.6342 77.4691 4.27e-16 2.975e-16 1.518e-16 121.7762 793.48
DG1249 329.535 77.0683 6.307e-16 4.978e-16 2.4e-16 104.921 794.68
