Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0979 25.8652 122.9377 5.637e-16 4.842e-16 1.925e-16 129.5929 645.91
DG1538 47.752 110.1957 2.426e-15 1.746e-15 6.11e-16 234.1269 633.25
DG1539 47.1849 110.1239 9.379e-16 7.957e-16 3.809e-16 134.7821 635.4
DG1540 47.6946 109.3281 5.475e-26 1.322e-27 6.926e-33 166.0126 635.5
DG1541 46.9778 110.4235 8.661e-16 7.622e-16 3.49e-16 123.1899 637.98
DG1542 48.1268 109.4426 5.898000000000001e-26 1.53e-27 6.193e-33 135.2483 634.55
DG1543 47.9492 109.8949 6.639e-16 5.245e-16 2.356e-16 157.8419 635.29
DG1544 47.6343 110.1564 6.569e-16 5.296e-16 2.325e-16 255.9716 634.45
DG1545 46.968 110.0263 5.234000000000001e-26 1.415e-27 6.789e-33 169.457 632.59
DG1546 47.6971 110.8056 9.042e-16 7.402e-16 2.808e-16 110.9096 636.87
DG1547 47.3539 109.9152 9.46e-16 7.92e-16 3.562e-16 135.9472 635.76
DG1548 47.8538 109.4701 8.648e-16 7.204e-16 3.137e-16 117.5293 638.41
DG1549 48.1847 110.1496 9.82e-16 7.984e-16 3.614e-16 146.1124 631.74
DG1550 47.0874 110.817 8.65e-16 7.115e-16 2.983e-16 122.5397 634.47
DG1551 47.9032 109.5847 9.896e-16 7.361e-16 3.692e-16 131.516 633.59
DG1552 47.46 110.203 5.951e-16 4.764e-16 2.278e-16 278.6153 636.44
DG1553 47.9054 110.0857 9.682e-16 7.719e-16 3.683e-16 144.1718 631.98
DG1554 47.6956 110.7331 9.244e-16 7.402e-16 3.218e-16 119.7577 633.08
DG3921 49.1859 121.5062 5.968e-16 4.803e-16 2.083e-16 144.057 653.71
