Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1287 320.7872 56.5983 7.616e-16 5.914e-16 2.776e-16 117.8093 678.19
DG1288 320.698 56.514 5.345000000000001e-26 1.336e-27 6.691e-33 118.926 677.37
DG1289 320.7437 56.6944 4.9e-16 3.722e-16 1.865e-16 87.4754 678.77
DG2066 321.7261 40.2309 4.793e-16 3.92e-16 1.829e-16 243.6939 692.43
DG2067 321.8133 40.3105 6.98e-16 5.529e-16 2.468e-16 112.2433 692.32
DG2068 321.8836 40.4642 5.617e-26 1.34e-27 6.421e-33 120.2324 690.8
DG2069 321.2599 40.039 5.944000000000001e-26 1.3229999999999999e-27 6.42e-33 134.8336 692.38
DG2070 321.6305 40.5199 8.228e-16 6.714e-16 3.339e-16 115.7885 691.61
DG2071 321.9409 40.1955 8.365e-16 7.013e-16 3.099e-16 119.96 691.77
DG2072 321.4184 40.1727 7.239e-16 5.479e-16 2.395e-16 99.9461 692.13
