Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1262 94.9751 137.8652 8.026e-16 5.373e-16 2.06e-16 229.2209 1156.88
DG1263 95.2135 137.9776 2.997e-16 2.434e-16 1.092e-16 71.0495 1159.26
DG1264 94.876 137.9362 3.148e-16 2.496e-16 1.182e-16 75.9284 1156.71
DG1265 95.1247 137.6469 2.815e-16 2.164e-16 1.03e-16 69.5963 1157.17
DG1266 95.2594 137.5823 3.123e-16 2.392e-16 1.224e-16 74.1183 1159.96
DG1267 95.0106 138.0444 3.01e-16 2.49e-16 1.038e-16 71.2705 1158.63
DG1268 94.5449 137.7289 7.025000000000001e-26 1.785e-27 8.300999999999999e-33 78.5918 1158.95
DG1269 94.5906 137.6844 7.299000000000001e-26 1.782e-27 9.224e-33 73.8307 1159.1
DG1270 94.9133 137.5819 2.666e-16 2.111e-16 9.57e-17 64.2683 1157.69
DG1271 95.2456 138.1665 3.899e-16 3.238e-16 1.249e-16 59.5076 1161.11
DG1272 94.8374 137.703 2.127e-16 1.784e-16 8.409e-17 128.0153 1157.89
DG1273 95.2121 137.9037 3.082e-16 2.561e-16 1.187e-16 65.6227 1157.83
