Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2929 38.561 132.9846 4.91e-16 4.318e-16 1.551e-16 181.7205 1435.48
DG2930 38.3557 132.9068 2.682e-16 2.079e-16 8.124e-17 56.8627 1434.58
DG2931 38.8289 132.8791 1.812e-16 1.423e-16 6.577e-17 46.5738 1436.82
DG2932 38.4192 132.9551 1.733e-16 1.427e-16 7.102e-17 54.8779 1437.51
DG2933 38.7121 133.1048 1.993e-16 1.733e-16 8.083e-17 62.6032 1437.37
DG2934 38.4566 133.208 2.176e-16 1.709e-16 8.626e-17 52.0637 1436.03
DG2935 38.4208 132.741 9.432000000000001e-26 2.342e-27 1.285e-32 59.0887 1438.64
DG2936 38.6437 133.1723 2.109e-16 1.342e-16 6.835e-17 51.5665 1434.95
DG2937 38.5786 132.8719 2.062e-16 1.678e-16 7.573e-17 57.8821 1436.64
DG2938 38.6103 132.9973 1.0200000000000001e-25 2.515e-27 1.268e-32 68.2695 1436.21
