Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4700 344.5443 166.1789 2.018e-14 1.598e-14 5.514e-15 969.8705 194.23
DG4701 340.8674 166.3565 5.262e-15 4.234e-15 1.779e-15 768.482 195.61
DG4702 335.2385 165.8286 8.011e-15 6.463e-15 2.777e-15 365.1758 195.51
DG4703 338.359 166.3748 8.176e-15 6.571e-15 2.764e-15 374.521 193.92
DG4704 350.2678 166.1773 8.063e-15 5.337e-15 2.368e-15 368.9876 193.94
DG4705 342.6812 167.061 6.345e-15 5.339e-15 2.185e-15 738.8206 192.92
DG4706 351.0886 168.5332 8.46e-15 6.659e-15 3.37e-15 366.7033 193.52
DG4707 342.727 165.739 8.239e-15 6.932e-15 2.46e-15 412.5297 195.13
DG4708 356.2333 166.3837 1.585e-25 4.014e-27 1.908e-32 407.7294 194.91
DG4709 348.5563 165.8396 1.7360000000000001e-25 4.184e-27 2.0260000000000002e-32 460.9668 194.46
DG4710 344.1157 166.8481 5.917e-15 4.518e-15 2.063e-15 865.7232 194.18
DG4711 346.1132 165.767 1.033e-14 7.672e-15 3.415e-15 437.3776 193.76
DG4712 353.0624 166.1701 5.112e-15 4.422e-15 1.983e-15 571.2435 193.97
DG4713 350.6126 164.5719 9.512e-15 6.717e-15 2.905e-15 418.9012 196.63
DG4714 342.5736 167.6784 6.161e-15 4.57e-15 2.077e-15 703.2103 194.43
DG4715 345.4199 164.6135 9.087e-15 7.158e-15 3.273e-15 327.2915 196.91
DG4716 345.4063 165.655 5.291e-15 4.105e-15 2.136e-15 733.4988 193.13
DG4717 345.2965 166.1793 7.176e-15 5.642e-15 2.435e-15 372.3908 192.98
