Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2609 326.3446 40.9332 1.514e-15 1.103e-15 3.615e-16 150.7648 808.58
DG2610 326.2827 40.6907 5.403e-16 4.737e-16 1.836e-16 85.0934 810.0
DG2611 326.5814 40.8169 6.241e-26 1.392e-27 7.314e-33 108.9666 806.16
DG2612 326.1538 40.5394 7.98e-16 5.576e-16 2.417e-16 93.7091 806.47
DG2613 326.507 40.7781 4.792e-16 4.184e-16 1.906e-16 90.1475 809.0
DG2614 325.555 40.7524 5.537e-16 4.588e-16 1.772e-16 84.6364 808.82
DG2615 326.4872 40.8071 7.927e-16 6.035e-16 2.282e-16 90.188 809.2
DG2616 326.5659 40.6575 5.28e-16 3.848e-16 1.872e-16 93.1033 809.44
DG2617 326.3272 40.7565 6.109e-16 5.305e-16 2.194e-16 90.8023 808.34
DG2618 326.2479 41.0187 7.633e-16 5.556e-16 2.298e-16 103.4462 809.3
DG2619 326.1836 41.2589 5.151e-26 1.405e-27 6.426e-33 102.6074 809.13
