Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2553 35.5986 135.4921 1.574e-14 1.322e-14 4.112e-15 1277.829 234.08
DG2554 35.9947 136.3599 4.445e-15 3.378e-15 1.304e-15 427.6608 234.02
DG2555 37.8564 136.0388 9.504e-15 6.122e-15 2.666e-15 364.4894 233.23
DG2556 37.5464 135.2301 6.979e-15 6.508e-15 2.519e-15 397.5376 234.07
DG2557 32.9313 134.8577 8.679e-15 6.921e-15 2.825e-15 331.0054 234.38
DG2558 35.3345 136.0753 8.705e-15 7.568e-15 2.664e-15 385.3121 233.63
DG2559 34.2768 135.3543 1.224e-25 3.434e-27 1.573e-32 354.1847 234.52
DG2560 37.6038 135.2096 1.387e-25 3.562e-27 1.6420000000000001e-32 345.6587 235.87
DG2561 35.6488 136.348 6.303e-15 4.854e-15 2.04e-15 377.2031 233.5
DG2562 34.4787 135.3062 1.367e-25 3.604e-27 1.7430000000000001e-32 319.7771 235.7
DG2563 34.793 135.7991 5.53e-15 4.801e-15 2.188e-15 333.3095 234.44
