Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4916 304.2142 51.8108 5.039e-16 3.747e-16 1.332e-16 182.755 1561.99
DG4917 304.047 51.5534 1.734e-16 1.385e-16 6.244e-17 41.7928 1556.92
DG4918 304.3165 51.6768 1.708e-16 1.47e-16 6.081e-17 50.6932 1561.97
DG4919 304.2072 51.6717 1.646e-16 1.368e-16 6.29e-17 55.7311 1560.37
DG4920 304.0387 52.1369 1.785e-16 1.753e-16 6.966e-17 58.3641 1562.01
DG4921 304.6044 52.0203 2.038e-16 1.367e-16 7.233e-17 59.4384 1560.52
DG4922 303.9335 52.0189 1.916e-16 1.468e-16 6.738e-17 61.7015 1558.45
DG4923 304.1258 51.9342 1.807e-16 1.266e-16 6.262e-17 45.5413 1560.27
DG4924 303.9686 51.9115 1.735e-16 1.319e-16 6.378e-17 53.9397 1561.39
DG4925 304.1333 51.7037 1.533e-16 1.517e-16 6.397e-17 46.8073 1562.35
DG4926 304.4946 51.9602 1.812e-16 1.559e-16 7.137e-17 51.946 1560.65
DG4927 303.9864 51.7894 1.261e-16 8.595e-17 4.131e-17 72.0998 1560.72
DG4928 304.3064 51.8564 1.788e-16 1.32e-16 6.891e-17 48.8097 1559.87
DG4929 304.2648 51.677 1.087e-16 1.007e-16 4.568e-17 115.2567 1559.68
DG4930 304.504 51.7686 1.718e-16 1.444e-16 5.955e-17 46.0622 1557.87
DG4931 304.4111 51.7419 1.91e-16 1.597e-16 7.608e-17 64.3443 1562.26
