Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2272 318.0689 99.1251 2.258e-15 1.678e-15 5.966e-16 254.1131 701.27
DG2273 318.3885 99.8169 5.408e-16 4.561e-16 2.057e-16 192.203 695.22
DG2274 318.472 99.4334 7.062e-16 6.024e-16 2.644e-16 117.9657 697.51
DG2275 318.7306 99.4171 8.356e-16 6.343e-16 3.261e-16 137.5522 703.73
DG2276 317.5839 98.2138 8.126e-16 6.344e-16 2.86e-16 130.9422 697.47
DG2277 317.0587 98.7455 7.821e-16 6.373e-16 2.746e-16 119.1782 694.94
DG2278 318.176 98.1074 1.223e-15 9.699e-16 3.671e-16 130.9816 696.19
DG2279 317.334 98.3711 7.263e-16 5.928e-16 2.545e-16 105.2617 698.07
DG2280 317.551 98.746 5.705e-16 4.127e-16 1.762e-16 158.7757 699.77
DG2281 317.2157 99.2799 9.032e-16 7.208e-16 3.482e-16 125.8117 698.64
DG2282 317.8018 99.506 6.54e-16 5.705e-16 2.375e-16 227.2121 699.26
DG2283 318.8587 98.009 9.357e-16 7.029e-16 3.29e-16 117.9408 702.46
DG2284 317.5919 99.3617 7.841e-16 7.275e-16 2.999e-16 127.5888 699.07
DG2285 317.0565 99.4756 9.152e-16 7.152e-16 3.337e-16 135.5729 700.94
DG2286 317.6471 98.4688 9.142e-16 7.5e-16 3.363e-16 117.0022 700.49
DG2287 317.0425 99.4608 9.643e-16 7.422e-16 3.422e-16 134.9265 697.83
DG2288 318.2018 98.6656 8.543e-16 7.094e-16 3.124e-16 124.2465 699.51
DG2289 317.6414 98.498 7.426e-16 6.218e-16 2.68e-16 112.9144 701.61
DG2290 317.8223 99.197 6.468e-16 4.659e-16 2.109e-16 275.8561 695.04
DG2291 318.781 98.8151 1.15e-15 9.615e-16 3.537e-16 112.4918 695.61
DG2292 317.2793 98.4852 1.153e-15 8.749e-16 3.533e-16 118.6987 701.04
DG2293 317.7206 98.334 5.339e-16 4.553e-16 2.036e-16 131.6185 698.32
DG2294 318.6306 98.3647 5.809e-26 1.548e-27 6.263e-33 138.0409 698.53
DG2295 318.205 99.0463 5.834e-16 4.128e-16 2.06e-16 270.5801 697.28
