Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1814 110.4278 136.6354 1.197e-15 9.273e-16 3.336e-16 243.052 934.36
DG1815 109.6934 136.5208 3.365e-16 2.494e-16 1.218e-16 126.9575 935.51
DG1816 111.1881 137.1464 4.333e-16 3.599e-16 1.586e-16 71.2966 933.81
DG1817 110.2871 137.2486 5.555e-26 1.557e-27 6.971999999999999e-33 102.0033 933.54
DG1818 110.8365 136.1753 4.99e-16 4.066e-16 1.784e-16 106.175 933.39
DG1819 110.4521 137.4285 6.221e-16 5.171e-16 1.991e-16 89.9971 934.28
DG1820 110.381 136.3289 2.939e-16 2.478e-16 1.245e-16 196.8964 935.66
DG1821 110.6869 136.931 5.841e-26 1.511e-27 6.16e-33 79.7566 934.55
DG1822 110.2169 136.9367 4.726e-16 3.897e-16 1.744e-16 96.4493 932.88
DG1823 110.7592 136.1386 4.694e-16 3.692e-16 1.665e-16 85.5463 939.26
DG1824 110.1946 137.4161 4.26e-16 3.826e-16 1.643e-16 81.5767 934.17
DG1825 109.3664 136.179 5.685e-26 1.429e-27 7.248e-33 86.2431 934.01
DG1826 110.3501 137.2394 4.426e-16 3.493e-16 1.831e-16 90.2529 939.42
DG1827 110.6346 136.1727 4.474e-16 3.903e-16 1.433e-16 84.0166 937.81
DG1828 110.9413 136.9344 3.343e-16 2.964e-16 1.277e-16 168.6794 936.1
DG1829 110.2719 136.9447 3.163e-16 2.223e-16 9.936e-17 114.8454 937.79
DG1830 110.1509 136.8433 2.956e-16 2.216e-16 1.249e-16 190.6679 933.69
DG1831 109.6369 136.8822 4.9440000000000005e-26 1.525e-27 7.106e-33 104.1025 936.31
DG1832 111.4828 136.2911 4.575e-16 3.259e-16 1.601e-16 89.0609 936.27
DG1833 110.5548 136.437 4.953e-16 4.231e-16 1.79e-16 92.4812 937.73
DG1834 109.3765 136.4944 4.965e-16 4.517e-16 1.741e-16 108.6058 933.08
DG1835 110.6749 136.9621 4.935e-16 4.53e-16 1.771e-16 88.6327 935.59
DG1836 110.2087 135.9463 4.002e-16 3.685e-16 1.636e-16 99.1618 934.66
DG1837 109.7911 137.3038 4.412e-16 3.59e-16 1.545e-16 81.3431 934.48
DG1838 110.3241 137.168 3.016e-16 2.576e-16 1.144e-16 87.3013 934.17
DG1839 110.8069 136.8051 4.378e-16 3.746e-16 1.547e-16 87.9564 937.87
DG2880 99.6178 142.353 2.46e-16 2.121e-16 9.51e-17 105.1008 956.39
DG2881 99.8602 142.4209 4e-16 3.049e-16 1.569e-16 95.4434 957.33
DG2882 99.469 142.1893 3.678e-16 3.003e-16 1.392e-16 74.543 957.38
DG2883 99.9128 142.4376 4.052e-16 3.45e-16 1.543e-16 86.8289 956.62
DG2884 99.7199 142.5219 5.912e-26 1.585e-27 7.075e-33 77.6963 956.24
DG5401 119.9832 131.3976 2.777e-16 2.593e-16 1.001e-16 102.29 956.65
