Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2995 119.6065 112.7854 2.587e-16 1.962e-16 9.7e-17 83.4756 993.33
DG2996 119.511 113.034 3.607e-16 2.704e-16 1.293e-16 76.107 993.75
DG4429 136.7811 122.9437 1.092e-15 7.909e-16 2.827e-16 117.6912 971.02
DG4430 137.4724 122.6299 5.718e-16 4.076e-16 1.867e-16 81.3655 980.85
DG4431 137.1803 123.2556 6.002e-26 1.525e-27 7.862e-33 98.9223 978.02
DG4432 136.2951 122.7366 2.907e-16 2.383e-16 1.085e-16 112.8917 973.66
DG4433 136.9822 123.1192 3.722e-16 2.821e-16 1.29e-16 74.2901 970.16
DG4434 135.5148 122.6825 2.44e-16 2.13e-16 1.021e-16 81.5514 973.66
DG4435 137.7712 122.6205 6.052000000000001e-26 1.497e-27 7.37e-33 92.1306 978.08
DG4436 136.2637 123.0189 3.149e-16 2.375e-16 1.114e-16 161.9733 979.89
DG4437 137.9477 122.8456 4.19e-16 3.408e-16 1.399e-16 79.9071 982.51
DG4438 137.261 122.5414 2.864e-16 2.447e-16 1.13e-16 136.7149 974.88
DG4439 137.9054 122.8981 6.275000000000001e-26 1.5379999999999999e-27 7.343999999999999e-33 100.4622 975.35
DG4440 137.4343 122.446 2.444e-16 2.002e-16 7.875e-17 100.0343 979.79
DG4441 137.8409 122.4504 6.135000000000001e-26 1.588e-27 7.604e-33 102.0125 971.32
DG4442 136.3699 124.1121 3.421e-16 2.981e-16 1.392e-16 83.0666 972.18
DG4443 136.2494 123.5251 4.286e-16 3.305e-16 1.419e-16 90.7698 973.04
DG4444 136.9296 122.6928 3.789e-16 3.554e-16 1.536e-16 97.2486 981.68
DG4445 136.1248 122.4047 5.619000000000001e-26 1.4829999999999999e-27 7.589e-33 86.8932 981.39
DG4446 137.5618 122.3503 3.724e-16 3.042e-16 1.294e-16 75.8673 973.25
DG4447 137.6918 122.4519 4.424e-16 3.343e-16 1.482e-16 111.4697 979.97
DG4448 137.4537 122.5526 2.384e-16 1.925e-16 9.099e-17 103.7742 970.83
DG4449 136.5683 122.2735 2.732e-16 2.061e-16 9.776e-17 126.9748 976.65
DG4450 135.6137 122.87 3.818e-16 2.858e-16 1.219e-16 71.4978 972.69
DG4451 135.7949 122.993 6.195000000000001e-26 1.647e-27 7.946e-33 86.8028 971.49
DG4452 136.0034 122.7312 2.451e-16 2.152e-16 8.95e-17 101.3215 970.67
DG4453 137.3515 122.8613 4.139e-16 3.5e-16 1.405e-16 86.3215 975.22
DG4454 136.7532 122.4924 5.858000000000001e-26 1.645e-27 7.872e-33 94.9374 974.68
DG4455 136.5397 123.5861 5.545e-26 1.476e-27 7.720999999999999e-33 101.7182 977.48
DG4456 136.0174 122.7092 6.488e-26 1.528e-27 7.939e-33 96.592 970.64
DG4457 137.4039 122.899 2.831e-16 2.367e-16 1.041e-16 133.3072 973.58
DG4458 137.4716 123.8668 3.868e-16 2.769e-16 1.31e-16 71.2738 979.38
DG4459 137.0245 122.7614 3.594e-16 3.111e-16 1.235e-16 68.9135 975.62
DG4460 136.1346 122.6979 3.499e-16 3.104e-16 1.5e-16 87.5054 980.18
DG4461 137.032 123.9217 5.449e-26 1.5349999999999999e-27 8.384e-33 94.9926 981.06
DG4462 136.6974 122.9277 5.91e-26 1.489e-27 7.04e-33 90.8145 973.01
DG4463 137.1106 123.6104 5.91e-26 1.537e-27 7.551e-33 105.2824 976.46
DG4464 137.6165 123.6135 3.995e-16 3.284e-16 1.566e-16 90.1184 972.36
DG4465 137.6306 123.6176 2.537e-16 2.114e-16 9.604e-17 79.2394 974.76
DG4466 136.2458 123.7319 6.489000000000001e-26 1.571e-27 7.73e-33 90.7806 974.19
DG4467 135.3246 123.1999 2.753e-16 2.352e-16 1.049e-16 90.3013 974.56
DG4468 136.198 122.1902 3.804e-16 2.995e-16 1.392e-16 82.9279 979.08
