Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1419 129.874 75.8031 1.21e-15 8.599e-16 3.086e-16 198.8102 930.3
DG1420 129.8578 75.8716 3.197e-16 2.163e-16 1.141e-16 159.9069 928.48
DG1421 129.9016 76.2606 3.983e-16 3.494e-16 1.547e-16 78.812 931.17
DG1422 129.6094 75.7707 3.866e-16 3.27e-16 1.393e-16 93.062 931.35
DG1423 129.7573 76.0452 6.087e-16 4.916e-16 1.866e-16 73.3889 931.63
DG1424 129.6788 75.7811 4.188e-16 3.502e-16 1.542e-16 79.7224 928.35
DG1425 129.7576 75.9868 4.132e-16 3.387e-16 1.618e-16 81.0463 927.64
DG1426 129.5326 75.9094 3.222e-16 2.351e-16 1.072e-16 93.1302 931.59
DG1427 129.6535 75.6656 2.938e-16 2.439e-16 9.935e-17 93.8427 929.39
DG1428 129.8206 75.4768 3.996e-16 3.327e-16 1.634e-16 79.7984 930.33
DG1429 130.0346 75.8221 3.867e-16 3.445e-16 1.591e-16 76.2086 929.93
DG1430 129.7563 76.0646 4.739e-16 3.922e-16 1.684e-16 98.6522 928.07
DG1431 129.9314 75.8173 3.285e-16 2.518e-16 1.128e-16 202.0629 928.99
