Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4424 53.5963 24.8212 6.153e-26 1.463e-27 6.7e-33 177.9869 457.63
DG4425 53.2674 25.1189 1.477e-15 1.065e-15 4.884e-16 155.6659 457.87
DG4426 52.9759 25.1113 1.413e-15 1.1e-15 4.596e-16 147.8081 458.11
DG4870 78.8421 37.1562 1.138e-15 1.028e-15 4.177e-16 172.478 440.43
DG5517 57.7491 34.4947 9.588e-16 8.096e-16 3.585e-16 322.0097 449.7
DG5518 57.9004 34.81 5.784e-26 1.5149999999999999e-27 7.905e-33 164.3516 448.85
DG5519 57.4028 34.6102 1.647e-15 1.261e-15 6.181e-16 158.895 449.77
DG5520 57.3017 34.9631 1.36e-15 1.069e-15 4.949e-16 125.6258 449.46
DG5521 57.3392 34.4791 1.609e-15 1.355e-15 5.523e-16 151.0188 448.79
DG5522 58.2679 34.1853 1.459e-15 1.085e-15 5.034e-16 153.6478 448.07
DG5523 57.8852 33.9923 1.661e-15 1.254e-15 6.09e-16 192.6733 449.78
