Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0298 76.2798 153.3021 9.526e-16 7.174e-16 2.149e-16 183.8366 1062.43
DG0299 76.1606 153.4111 6.255000000000001e-26 1.769e-27 8.61e-33 92.3299 1062.15
DG0300 76.1494 153.3727 2.23e-16 1.943e-16 8.858e-17 157.6842 1061.26
DG0301 75.7203 153.5307 3.538e-16 2.92e-16 1.397e-16 61.1189 1062.04
DG0302 77.0345 152.9055 3.311e-16 3.001e-16 1.31e-16 77.3828 1063.0
DG0303 76.454 153.3839 4.549e-16 3.693e-16 1.436e-16 79.0053 1063.29
DG0304 76.8913 152.9629 3.5e-16 2.818e-16 1.34e-16 71.873 1060.64
DG0305 76.5553 153.6204 3.576e-16 2.683e-16 1.287e-16 76.479 1061.87
DG0306 77.1378 152.9748 6.274e-26 1.594e-27 8.209e-33 79.4052 1061.86
DG0307 76.5837 153.593 5.779e-26 1.55e-27 8.083e-33 72.2333 1062.9
DG0308 77.0008 153.0778 2.962e-16 2.618e-16 1.171e-16 71.0604 1063.47
DG0309 76.6196 153.6742 2.908e-16 2.27e-16 1.093e-16 76.6865 1061.97
DG0310 76.454 153.1804 6.555000000000001e-26 1.654e-27 9.604e-33 93.7184 1061.88
DG0311 76.3283 153.2185 2.552e-16 1.97e-16 9.818e-17 152.2133 1063.76
DG2317 93.7831 170.3166 2.16e-16 1.818e-16 8.243e-17 123.6739 1070.89
DG2318 94.3435 170.1191 3.508e-16 2.746e-16 1.353e-16 74.9426 1071.09
DG2321 94.4262 170.3843 3.411e-16 2.402e-16 1.134e-16 67.7299 1071.22
DG3989 79.1107 142.5675 6.873e-26 1.778e-27 8.103999999999999e-33 83.5919 1068.26
DG3990 79.2563 142.4427 2.219e-16 1.626e-16 7.112e-17 82.6343 1068.32
DG4490 77.0178 134.5059 6.650000000000001e-26 1.713e-27 8.51e-33 84.501 1058.56
DG4491 77.0652 134.5771 3.464e-16 2.841e-16 1.401e-16 91.7457 1058.75
DG4492 77.1234 134.5237 2.884e-16 2.758e-16 1.133e-16 64.6033 1058.72
DG5592 95.1501 155.7453 2.432e-16 2.093e-16 9.022e-17 85.8407 1057.71
