Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3342 240.1387 15.0692 1.087e-15 8.989e-16 3.006e-16 162.03 973.04
DG3343 242.0697 15.1448 2.742e-16 2.004e-16 8.514e-17 88.0981 974.24
DG3344 241.5803 14.9837 5.923000000000001e-26 1.485e-27 7.398e-33 85.0276 971.39
DG3345 241.6375 15.4022 4.311e-16 4.058e-16 1.598e-16 74.569 973.25
DG3346 241.3145 15.0826 5.708e-26 1.504e-27 6.778e-33 91.2419 972.5
DG3347 240.5829 15.1238 2.947e-16 2.212e-16 1.065e-16 210.6349 971.04
DG3348 239.7591 15.0295 3.309e-16 2.413e-16 1.049e-16 140.9038 972.78
DG3349 241.6614 14.9354 6.201e-26 1.537e-27 7.454e-33 89.422 974.53
DG3350 241.0957 15.2203 2.559e-16 2.112e-16 1.084e-16 96.778 972.27
DG3351 242.4363 14.8694 3.653e-16 3.451e-16 1.372e-16 84.7318 974.02
DG3352 238.9744 15.3439 2.864e-16 2.214e-16 1.048e-16 113.7833 971.96
DG3353 241.1931 15.3888 3.932e-16 3.172e-16 1.519e-16 80.246 974.31
DG3354 241.4351 15.0272 5.594000000000001e-26 1.658e-27 8.389e-33 80.5768 972.99
DG3355 241.0864 15.2902 5.597e-16 4.518e-16 1.767e-16 94.3982 974.54
DG3356 240.6434 15.2395 2.436e-16 2.069e-16 9.685e-17 93.4622 973.79
DG3357 240.2839 15.2506 4.515e-16 3.481e-16 1.446e-16 84.6464 973.31
DG3358 238.9328 15.237 4.831e-16 3.41e-16 1.589e-16 95.5934 974.5
DG3359 238.1245 15.362 2.712e-16 2.247e-16 1.047e-16 83.3524 974.46
DG3360 240.0224 14.7007 2.912e-16 2.184e-16 9.494e-17 119.0197 972.2
