Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0505 68.788 104.2118 1.245e-15 9.037e-16 3.109e-16 240.6092 931.25
DG0506 68.9715 104.1691 4.321e-16 3.642e-16 1.674e-16 73.3988 929.96
DG0507 68.6336 104.5735 5.032e-16 3.974e-16 1.745e-16 99.7513 932.02
DG0508 68.6591 104.6174 4.027e-16 3.22e-16 1.438e-16 88.1422 932.65
DG0509 68.5543 104.554 5.031e-16 4.218e-16 1.71e-16 96.0037 934.32
DG0510 68.9075 104.1511 4.349e-16 3.449e-16 1.627e-16 82.9921 929.0
DG0511 68.697 103.8167 5.378e-26 1.466e-27 7.434e-33 118.8003 933.53
DG0512 68.8598 104.5487 4.377e-16 3.604e-16 1.486e-16 83.6708 932.76
DG0513 68.8431 104.0984 5.244e-16 3.753e-16 1.747e-16 91.334 929.03
DG0514 68.3438 104.5319 4.172e-16 3.276e-16 1.505e-16 93.0733 932.62
DG0515 68.9981 104.1296 3.37e-16 2.838e-16 1.261e-16 171.5314 931.18
DG0516 68.7386 104.3998 2.986e-16 2.613e-16 1.154e-16 174.2324 930.5
DG0517 68.7828 104.6256 5.317000000000001e-26 1.4419999999999999e-27 6.311999999999999e-33 101.6556 928.92
DG0518 68.8705 104.4423 3.909e-16 3.828e-16 1.734e-16 95.0643 929.82
DG2723 74.8221 123.3311 4.968e-16 3.861e-16 1.777e-16 92.3401 943.48
DG2724 74.9096 123.3295 4.751e-16 3.893e-16 1.723e-16 94.0899 944.19
