Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0144 81.2673 119.6683 3.661e-16 2.921e-16 9.631e-17 98.533 1786.3
DG0145 81.2888 119.8602 1.221e-16 1.043e-16 4.736e-17 44.905 1785.02
DG0146 81.356 119.6289 1.265e-16 9.93e-17 4.644e-17 43.8993 1786.82
DG0147 81.2718 119.8417 1.756e-25 4.905e-27 2.409e-32 53.5592 1786.24
DG0148 81.2235 119.4762 9.222e-17 7.364e-17 3.364e-17 55.1688 1784.82
DG0149 81.2009 119.8382 1.355e-16 1.118e-16 5.264e-17 47.1355 1785.54
DG0150 81.2925 119.4637 1.838e-16 1.576e-16 6.422e-17 51.8099 1784.71
DG0151 81.1526 119.7641 1.834e-25 4.812e-27 2.309e-32 49.3559 1785.13
DG0152 81.4523 119.6254 1.212e-16 1.008e-16 4.391e-17 43.3477 1787.4
DG0153 81.2877 119.8092 1.7380000000000001e-25 4.9259999999999996e-27 2.149e-32 41.5002 1784.88
DG0154 81.4593 119.5342 1.127e-16 1.056e-16 4.822e-17 42.8924 1786.79
