Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5450 66.1823 61.0453 5.084e-16 4.145e-16 1.386e-16 192.9587 1470.8
DG5451 65.4651 61.2288 2.74e-16 2.004e-16 9.683e-17 63.0625 1463.68
DG5452 66.7191 60.9955 2.905e-16 2.137e-16 8.698e-17 55.7318 1467.95
DG5453 66.615 60.8297 1.891e-16 1.574e-16 7.274e-17 60.8482 1466.17
DG5454 65.8293 60.6586 2.111e-16 1.688e-16 8.118e-17 55.2364 1469.06
DG5455 65.5808 60.8009 1.242e-16 1.053e-16 4.822e-17 62.8854 1464.24
DG5456 65.7201 60.9354 1.594e-16 1.456e-16 6.31e-17 47.839 1468.74
DG5457 66.3309 61.1668 1.939e-16 1.671e-16 6.512e-17 56.8831 1464.61
DG5458 66.0935 61.0439 1.177e-16 1.064e-16 4.794e-17 129.5637 1467.68
DG5459 66.9386 61.0574 1.065e-25 2.602e-27 1.353e-32 51.3158 1465.87
DG5460 65.4563 61.1468 1.721e-16 1.493e-16 6.657e-17 51.4819 1470.64
DG5461 65.8397 61.2013 2.069e-16 1.766e-16 7.845e-17 63.2412 1466.78
DG5462 66.1426 60.5723 1.044e-25 2.976e-27 1.264e-32 64.9867 1465.42
DG5463 66.2417 61.4167 1.009e-25 2.5939999999999998e-27 1.333e-32 72.91 1468.9
DG5464 65.757 61.4716 9.757000000000001e-26 2.66e-27 1.326e-32 63.7568 1463.16
DG5465 66.4822 61.3402 1.357e-16 1.136e-16 4.952e-17 91.4578 1464.25
DG5466 66.2401 61.1221 1.016e-25 2.668e-27 1.372e-32 58.2117 1466.65
DG5467 66.1412 60.8518 1.194e-16 1.004e-16 4.413e-17 97.4227 1463.19
DG5468 65.9826 61.3148 1.779e-16 1.291e-16 6.488e-17 55.3827 1470.18
DG5469 66.4156 60.8026 1.159e-16 8.801e-17 4.4e-17 68.2642 1464.28
DG5470 65.8784 60.8701 1.724e-16 1.513e-16 6.695e-17 56.467 1468.2
DG5471 65.5144 60.9252 1.051e-25 2.83e-27 1.218e-32 53.5079 1466.06
DG5472 66.4644 60.8563 1.098e-25 2.776e-27 1.294e-32 70.7701 1465.71
DG5473 65.8323 61.0222 1.88e-16 1.507e-16 7.555e-17 61.6543 1461.97
DG5474 66.5856 61.3788 2.078e-16 1.637e-16 7.211e-17 68.3645 1465.05
DG5475 65.8901 61.0263 1.236e-16 1.044e-16 4.587e-17 109.4309 1469.81
DG5476 66.5881 60.678 1.987e-16 1.406e-16 7.028e-17 46.8098 1467.52
DG5477 66.1495 60.6053 1.825e-16 1.525e-16 8.072e-17 65.3721 1468.53
DG5478 66.1973 61.4436 2.464e-16 1.864e-16 9.51e-17 48.6613 1464.71
DG5479 66.3386 60.7322 1.963e-16 1.697e-16 7.311e-17 55.914 1467.89
DG5480 66.4535 61.1598 2.799e-16 2.232e-16 9.349e-17 51.2552 1469.13
