Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1213 217.7443 45.8331 4.449e-16 3.633e-16 1.383e-16 122.332 1630.6
DG1214 217.8256 45.6331 1.492e-16 1.273e-16 5.165e-17 44.8828 1628.99
DG1215 217.9219 45.8196 1.583e-16 1.204e-16 5.476e-17 47.3819 1632.64
DG1216 217.4497 45.6473 1.169e-16 9.083e-17 4.297e-17 57.5122 1629.05
DG1217 217.724 45.6786 1.201e-25 3.387e-27 1.698e-32 59.5367 1632.21
DG1218 217.8994 45.9288 1.635e-16 1.208e-16 5.913e-17 50.0171 1630.93
DG1219 217.8606 45.6074 1.687e-16 1.456e-16 6.379e-17 49.5123 1632.09
DG1220 217.4528 45.7968 1.184e-25 3.033e-27 1.574e-32 50.922 1628.7
DG1221 218.0521 45.8844 1.892e-16 1.482e-16 6.397e-17 56.259 1630.49
DG1222 217.783 45.7702 1.037e-16 8.794e-17 4.206e-17 96.8112 1632.49
DG1223 218.0556 45.9244 1.754e-16 1.479e-16 6.152e-17 57.786 1628.88
DG1224 217.7692 45.6045 1.625e-16 1.197e-16 5.729e-17 40.131 1630.41
DG1225 217.9246 45.9108 1.695e-16 1.312e-16 5.976e-17 45.6602 1631.19
