Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1347 47.7676 100.3048 4.634e-16 3.821e-16 1.607e-16 311.3191 725.49
DG1348 48.0322 100.2632 7.12e-16 5.472e-16 2.199e-16 95.4256 726.91
DG1349 47.5989 100.2886 6.919e-16 5.53e-16 2.354e-16 107.1788 724.25
DG1350 47.5274 100.2032 4.884e-16 3.905e-16 1.72e-16 130.3028 723.37
DG1351 47.3712 100.1305 5.185e-26 1.408e-27 6.608e-33 124.9099 726.44
DG1352 47.896 100.0942 7.419e-16 5.975e-16 2.944e-16 92.0534 726.42
DG1353 47.9388 100.4779 5.328e-26 1.342e-27 6.974e-33 113.6936 724.17
DG1354 47.6332 100.0869 6.663e-16 5.625e-16 2.311e-16 93.3377 726.03
DG1355 47.8788 100.6419 6.677e-16 5.353e-16 2.439e-16 93.6746 726.81
DG1982 40.9289 60.614 4.507e-16 3.872e-16 1.79e-16 116.1235 735.4
DG4873 11.1364 112.6255 5.828000000000001e-26 1.414e-27 6.796999999999999e-33 121.2521 718.15
DG4874 11.1013 112.6023 5.478e-16 4.554e-16 2.105e-16 200.4237 717.45
