Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1202 40.7881 59.5537 5.378e-16 4.142e-16 1.501e-16 107.7473 1409.04
DG1203 40.8816 59.2893 2.18e-16 1.997e-16 8.92e-17 64.1518 1408.02
DG1204 40.6534 59.6364 8.868e-26 2.377e-27 1.004e-32 69.9037 1410.85
DG1205 40.8529 59.5686 2.102e-16 1.637e-16 7.954e-17 52.3795 1409.6
DG1206 40.6548 59.437 2.011e-16 1.677e-16 8.559e-17 57.7619 1410.39
DG1207 40.9952 59.7755 3.213e-16 2.31e-16 9.723e-17 67.5262 1409.17
DG1208 40.8256 59.6851 1.473e-16 1.239e-16 5.721e-17 70.515 1410.97
DG1209 40.5999 59.6341 2.196e-16 1.79e-16 8.739e-17 70.331 1407.02
DG1210 40.8013 59.53 2.082e-16 1.897e-16 9.637e-17 68.0424 1408.44
DG1211 40.6384 59.6502 1.779e-16 1.789e-16 7.914e-17 58.0867 1410.48
DG1212 40.9766 59.5596 1.457e-16 1.263e-16 5.505e-17 61.2832 1408.63
