Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5383 111.3676 38.3841 2.636e-15 1.965e-15 6.702e-16 408.5587 635.1
DG5384 110.445 38.5702 1.011e-15 7.775e-16 3.779e-16 131.9785 635.31
DG5385 111.9309 38.6407 5.732000000000001e-26 1.4539999999999999e-27 6.661e-33 157.5656 636.56
DG5386 111.1003 38.9224 9.875e-16 7.494e-16 3.063e-16 124.5069 637.39
DG5387 110.727 38.9141 9.96e-16 8.015e-16 3.253e-16 125.0643 637.21
DG5388 111.4515 39.047 5.1100000000000005e-26 1.522e-27 7.002999999999999e-33 168.0434 633.44
DG5389 110.1101 37.8774 8.817e-16 8.059e-16 3.7e-16 122.9575 637.17
DG5390 111.697 38.2976 1.009e-15 8.601e-16 3.432e-16 118.5732 636.45
DG5391 111.1626 38.1978 7.911e-16 5.883e-16 2.7e-16 229.4037 633.05
DG5392 111.7573 37.5171 1.073e-15 9.372e-16 3.856e-16 146.8843 636.69
DG5393 111.1072 38.2302 7.047e-16 5.605e-16 2.301e-16 267.703 634.73
DG5394 111.0662 37.4177 1.002e-15 7.592e-16 3.538e-16 144.1938 635.67
DG5395 111.7948 38.046 7.898e-16 5.973e-16 2.705e-16 247.6912 633.35
DG5396 111.1078 39.0919 5.621000000000001e-26 1.574e-27 7.075e-33 165.3339 633.45
DG5397 111.3076 37.4022 1.307e-15 1.053e-15 4.831e-16 127.5777 635.81
DG5398 110.0932 38.2381 1.104e-15 8.847e-16 3.93e-16 138.629 634.79
DG5399 110.4712 38.0577 5.1390000000000005e-26 1.424e-27 6.736e-33 128.6896 637.09
DG5400 111.0537 37.4799 9.263e-16 8.108e-16 3.629e-16 134.064 633.24
