Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0352 274.0142 70.7621 2.448e-15 2.002e-15 8.126e-16 478.313 319.73
DG0353 274.3766 70.2916 3.06e-15 2.584e-15 1.169e-15 243.634 319.05
DG0354 274.0017 70.7026 3.411e-15 2.692e-15 1.187e-15 278.6668 319.06
DG0355 273.6328 70.4718 8.338000000000001e-26 2.298e-27 1.043e-32 241.0245 319.32
DG0356 274.3827 70.8041 2.922e-15 2.403e-15 1.001e-15 231.3413 319.04
DG0357 274.4988 70.6322 2.61e-15 2.415e-15 9.734e-16 231.5015 318.51
DG2157 290.3686 68.555 2.602e-15 2.067e-15 9.325e-16 208.0138 294.16
DG2158 289.9908 68.4131 3.809e-15 3.185e-15 1.145e-15 232.3168 293.68
DG2159 290.5421 68.6651 2.684e-15 2.29e-15 8.744e-16 196.8662 294.84
DG5202 272.7688 72.3794 3.712e-15 3.265e-15 1.375e-15 279.4528 303.74
DG5203 272.5345 72.4037 4.09e-15 3.489e-15 1.773e-15 278.1073 304.46
DG5204 272.7991 72.0828 9.302000000000001e-26 2.8839999999999998e-27 1.213e-32 304.5214 304.61
