Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0388 220.0723 113.1114 3.711e-16 2.564e-16 9.469e-17 81.2835 1864.29
DG0389 220.1289 113.1692 1.997e-25 4.925e-27 2.612e-32 53.6578 1862.88
DG0390 220.2183 113.0858 1.384e-16 1.117e-16 5.104e-17 45.6561 1864.34
DG0391 219.7994 112.9919 8.428e-17 7.544e-17 3.298e-17 48.0821 1858.44
DG0392 219.757 113.2526 1.232e-16 1.008e-16 4.188e-17 39.7024 1861.9
DG0393 220.0193 112.869 1.164e-16 1.01e-16 4.408e-17 40.1607 1860.59
DG0394 220.3513 113.1228 1.927e-25 5.319e-27 2.531e-32 45.8374 1860.4
DG0395 219.8128 113.2772 1.651e-16 1.356e-16 5.879e-17 38.8026 1861.17
DG0396 220.0513 113.1941 1.9770000000000001e-25 5.1699999999999996e-27 2.421e-32 48.7525 1859.51
DG0397 220.3543 113.0323 1.275e-16 1.122e-16 4.811e-17 39.1451 1860.36
DG0398 220.3613 112.9395 1.305e-16 1.114e-16 5.488e-17 50.9722 1864.36
DG0399 220.0206 113.2017 1.063e-16 7.587e-17 3.723e-17 67.0348 1861.98
DG0400 220.1958 113.2802 1.223e-16 9.523e-17 4.558e-17 44.8033 1860.2
DG0401 219.9382 113.2928 1.273e-16 1.02e-16 4.35e-17 39.3445 1858.96
DG0402 220.2397 113.0528 1.233e-16 1.164e-16 5.605e-17 41.5701 1863.37
DG0403 220.1289 113.0526 8.031e-17 6.808e-17 3.358e-17 103.0957 1860.49
