Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3260 11.5665 78.3497 6.773e-17 5.943e-17 3.131e-17 52.2224 2054.75
DG4947 24.1687 103.2328 2.958e-16 2.16e-16 7.372e-17 96.5355 2100.8
DG4948 24.0555 103.4093 1.333e-16 1.121e-16 4.354e-17 32.0398 2099.09
DG4949 24.3626 103.6632 1.076e-16 8.394e-17 3.651e-17 36.8883 2100.88
DG4950 24.4198 103.3093 7.975e-17 6.295e-17 2.856e-17 64.1189 2096.88
DG4951 24.1859 102.8632 2.9640000000000003e-25 8.163e-27 4.051e-32 39.0554 2094.87
DG4952 24.038 103.1854 3.269e-25 8.22e-27 4.29e-32 41.2413 2096.95
DG4953 24.3829 103.0842 3.1180000000000004e-25 8.338e-27 4.0030000000000003e-32 48.4433 2098.88
DG4954 23.8505 103.3441 1.056e-16 8.449e-17 4.149e-17 37.3964 2102.85
DG4955 23.7774 103.4974 7.059e-17 5.424e-17 2.484e-17 45.4576 2101.87
DG4956 24.2262 103.235 8.354e-17 7.643e-17 3.262e-17 33.8164 2096.65
DG4957 24.0546 103.8252 9.409e-17 7.537e-17 3.306e-17 35.2807 2101.06
DG4958 23.8447 103.4749 5.677e-17 5.116e-17 2.361e-17 47.2416 2092.99
DG4959 24.2603 102.9042 6.534e-17 5.507e-17 2.495e-17 51.1141 2096.67
DG4960 24.4445 103.648 9.547e-17 7.639e-17 3.725e-17 37.1916 2101.0
DG4961 24.3713 103.5239 6.53e-17 5.67e-17 2.544e-17 53.3399 2093.03
DG4962 24.0168 103.2305 6.306e-17 4.784e-17 2.523e-17 43.4478 2100.32
DG4963 23.7953 103.504 3.4600000000000003e-25 9.411e-27 4.1700000000000003e-32 46.9992 2094.41
DG4964 23.731 103.0522 8.803e-17 7.13e-17 3.271e-17 33.2667 2097.7
DG4965 24.4477 103.2338 3.1400000000000003e-25 8.228999999999999e-27 4.035e-32 29.9935 2094.94
DG4966 24.0602 103.3941 2.754e-25 9.076e-27 4.3100000000000003e-32 40.0871 2100.99
DG4967 24.1948 102.7654 1.006e-16 8.263e-17 3.88e-17 41.088 2098.99
DG4968 23.8574 103.1383 1.021e-16 8.117e-17 4.042e-17 39.6797 2102.56
DG4969 24.2214 103.1205 9.36e-17 7.53e-17 3.53e-17 29.2135 2091.96
DG4970 24.2036 103.4099 9.612e-17 7.7e-17 3.454e-17 33.4454 2091.56
DG4971 24.3948 103.7123 3.093e-25 7.642e-27 4.357e-32 43.0605 2103.51
DG4972 24.263 103.7084 9.187e-17 7.924e-17 3.422e-17 36.1264 2098.06
DG4973 24.6405 103.4334 8.83e-17 6.961e-17 3.311e-17 34.4726 2094.92
DG4974 24.6463 103.3512 8.941e-17 7.872e-17 3.773e-17 34.2008 2092.03
DG4975 23.9793 102.7599 3.503e-25 9.277e-27 4.26e-32 42.5061 2095.54
DG4976 24.3744 103.3768 9.148e-17 7.619e-17 3.329e-17 32.1108 2100.62
DG4977 24.7216 102.9642 1.451e-16 1.195e-16 4.425e-17 40.1287 2097.08
DG4978 24.0613 102.983 3.3060000000000003e-25 8.716999999999999e-27 4.098e-32 45.5358 2099.92
DG4979 24.1103 103.6095 9.444e-17 8.239e-17 4.049e-17 36.9232 2094.1
DG4980 24.2171 103.7604 9.635e-17 6.458e-17 3.466e-17 36.7261 2093.95
DG4981 24.222 103.401 8.943e-17 7.761e-17 3.399e-17 34.7464 2091.3
DG4982 24.5627 103.1709 1.336e-16 1.093e-16 4.883e-17 36.9024 2094.56
DG4983 23.8237 102.9917 3.25e-25 8.405e-27 4.654e-32 44.5699 2093.82
DG4984 24.1244 102.8123 9.69e-17 9.121e-17 3.669e-17 41.486 2099.04
DG4985 24.556 103.1396 3.2890000000000003e-25 8.664e-27 4.2970000000000004e-32 47.4049 2105.07
DG5660 26.5166 110.3069 1.021e-16 8.01e-17 3.51e-17 40.6692 2130.04
DG5661 26.5743 110.2355 1.433e-16 1.146e-16 4.93e-17 39.4042 2129.93
