Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3206 158.3138 53.6394 4.795e-16 3.582e-16 1.162e-16 118.0659 1565.1
DG3207 158.4801 53.8793 1.27e-25 3.035e-27 1.629e-32 61.4638 1567.67
DG3208 158.1188 53.4377 1.836e-16 1.507e-16 7.286e-17 63.091 1569.13
DG3209 158.2009 53.3432 1.863e-16 1.377e-16 6.804e-17 50.6657 1569.93
DG3210 158.4651 53.7133 1.15e-16 9.154e-17 4.091e-17 78.446 1568.98
DG3211 158.04 53.6212 1.097e-25 2.859e-27 1.504e-32 56.8274 1569.46
DG3212 158.3917 53.3344 1.442e-16 1.296e-16 6.365e-17 51.4794 1568.66
DG3213 158.3424 53.8929 1.625e-16 1.333e-16 6.784e-17 50.9165 1565.36
DG3214 158.4646 53.6255 1.139e-16 9.555e-17 4.559e-17 62.2131 1568.61
DG3215 158.0308 53.6292 1.576e-16 1.291e-16 6.469e-17 42.1097 1568.93
DG3216 158.2779 53.8294 1.208e-16 9.579e-17 4.414e-17 51.1916 1566.07
DG3217 158.5627 53.4299 1.607e-16 1.354e-16 5.623e-17 49.0384 1569.93
DG3218 158.0496 53.6991 2.227e-16 1.864e-16 7.685e-17 48.4998 1568.32
DG3219 158.6582 53.5435 2.313e-16 1.897e-16 7.655e-17 50.5696 1565.84
DG3220 158.2986 53.5359 1.785e-16 1.366e-16 6.959e-17 61.2786 1567.81
