Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3842 65.2141 105.8362 4.245e-16 3.298e-16 1.318e-16 112.2744 813.48
DG4725 101.5007 101.8204 3.751e-16 2.741e-16 1.179e-16 183.4759 839.02
DG4726 101.2905 102.145 6.761e-16 4.848e-16 2.107e-16 106.9291 837.87
DG4727 101.4831 101.857 5.381e-26 1.439e-27 6.353e-33 114.3549 841.46
DG4728 101.7364 101.5657 5.567e-16 4.11e-16 1.883e-16 99.2078 841.47
DG4729 101.2385 101.8483 5.645e-16 4.367e-16 1.797e-16 94.8981 838.03
DG4730 101.3498 101.9081 4.893e-26 1.51e-27 7.106999999999999e-33 103.6406 840.12
DG4731 101.4808 102.0936 5.884e-16 4.373e-16 1.939e-16 85.3112 840.0
DG4732 101.6126 101.5952 5.534e-26 1.437e-27 7.006e-33 116.2954 841.13
DG4733 101.4367 101.9602 6.171e-16 5.011e-16 2.045e-16 105.7835 839.39
