Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1019 111.1559 4.8546 1.865e-15 1.395e-15 4.482e-16 269.0037 651.17
DG1020 104.9903 4.7321 7.755e-16 5.824e-16 2.901e-16 126.3504 650.42
DG1021 108.2452 5.2239 7.668e-16 5.716e-16 3.015e-16 118.3561 650.56
DG1022 106.0115 4.8333 7.216e-16 6.116e-16 2.96e-16 122.0285 651.51
DG1023 107.0378 4.4893 5.48e-26 1.322e-27 6.116e-33 141.0845 651.53
DG1024 109.2672 4.8592 7.14e-16 5.782e-16 2.54e-16 96.4972 651.23
DG1025 108.5086 4.9608 8.031e-16 6.287e-16 2.653e-16 113.5398 651.72
DG1026 112.2059 4.5863 6.818e-16 5.579e-16 2.472e-16 108.6313 652.25
DG1027 111.6673 4.2212 7.539e-16 6.155e-16 2.984e-16 137.5313 649.53
DG1028 108.4971 4.7453 6.522e-16 5.708e-16 2.529e-16 92.4315 649.59
DG1029 111.8421 4.6834 7.022e-16 5.458e-16 2.573e-16 114.802 651.29
