Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4267 142.3885 120.4563 5.378e-16 3.728e-16 1.345e-16 106.1008 1483.41
DG4268 142.5885 120.5334 1.597e-16 1.377e-16 6.832e-17 52.0657 1485.96
DG4269 142.4856 120.3152 1.782e-16 1.669e-16 8.498e-17 64.5224 1482.27
DG4270 142.5447 120.3463 1.947e-16 1.612e-16 6.761e-17 54.1981 1482.06
DG4271 142.1867 120.3619 2.026e-16 1.555e-16 7.969e-17 59.283 1483.25
DG4272 142.5106 120.5415 1.75e-16 1.423e-16 6.25e-17 45.682 1482.44
DG4273 142.6188 120.3648 1.133e-16 1.013e-16 4.646e-17 57.964 1485.41
DG4274 142.2819 120.5402 1.271e-16 9.591e-17 4.842e-17 54.6547 1486.25
DG4275 142.5369 120.277 1.911e-16 1.565e-16 7.65e-17 54.283 1481.58
DG4276 142.7285 120.4876 1.75e-16 1.388e-16 6.066e-17 55.9978 1485.06
DG4277 142.0948 120.5655 1.881e-16 1.51e-16 7.083e-17 57.2702 1485.08
DG4278 142.5464 120.2383 1.134e-25 2.665e-27 1.399e-32 55.7626 1484.34
