Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4164 103.564 42.7115 4.568e-16 3.57e-16 1.29e-16 174.4312 1509.81
DG4165 103.7754 42.9234 1.655e-16 1.253e-16 6.579e-17 44.8002 1509.01
DG4166 103.5443 42.6557 1.0840000000000001e-25 2.92e-27 1.303e-32 71.2073 1511.28
DG4167 104.0501 43.0294 1.793e-16 1.392e-16 6.257e-17 43.1496 1508.06
DG4168 103.1543 42.9765 1.624e-16 1.363e-16 5.948e-17 56.3634 1511.4
DG4169 103.463 42.6739 1.179e-16 9.319e-17 4.631e-17 96.3668 1508.76
DG4170 103.4931 42.2981 1.737e-16 1.48e-16 6.357e-17 50.0339 1508.62
DG4171 103.8009 42.5272 1.243e-16 1.035e-16 4.802e-17 78.1575 1506.91
DG4172 103.4725 42.2629 1.228e-16 1.018e-16 4.834e-17 65.0565 1508.68
DG4173 103.5024 42.9262 1.336e-16 1.158e-16 5.725e-17 91.2074 1507.68
DG4174 103.2747 42.7619 1.413e-16 1.13e-16 5.278e-17 86.2194 1509.93
DG4175 103.9046 42.3997 1.128e-25 2.693e-27 1.4360000000000001e-32 62.7737 1511.76
DG4176 103.8995 43.0405 2.517e-16 2.094e-16 7.918e-17 56.9797 1508.95
DG4177 103.946 42.6581 1.258e-16 1.034e-16 4.561e-17 83.1505 1510.78
DG4178 103.897 43.0253 1.258e-16 1.013e-16 4.515e-17 50.6898 1512.15
DG4179 104.0111 42.9826 1.871e-16 1.503e-16 6.34e-17 56.5022 1508.8
DG4180 103.8494 42.5732 1.752e-16 1.193e-16 6.465e-17 51.8957 1508.19
DG4181 103.8394 42.695 1.264e-16 1.02e-16 4.458e-17 84.1911 1507.43
DG4182 103.4815 42.2845 1.814e-16 1.33e-16 6.179e-17 50.3346 1510.67
DG4183 103.7054 42.9357 1.0900000000000001e-25 3.118e-27 1.531e-32 61.8667 1509.78
DG4184 103.2774 42.7506 1.111e-25 2.995e-27 1.454e-32 60.8482 1507.39
DG5110 126.2718 69.3671 1.911e-16 1.675e-16 7.656e-17 53.7418 1496.42
DG5111 126.2939 69.4377 1.067e-25 2.937e-27 1.378e-32 66.4414 1496.64
DG5112 126.253 69.4633 2.011e-16 1.598e-16 7.309e-17 52.0528 1497.45
