Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5330 137.5456 46.8467 8.374e-15 6.496e-15 2.084e-15 803.7295 293.29
DG5331 138.0585 46.978 3.418e-15 2.818e-15 1.286e-15 309.7812 291.02
DG5332 137.9732 47.1477 3.006e-15 2.295e-15 9.553e-16 213.53 290.28
DG5333 137.8723 46.7306 3.039e-15 2.661e-15 1.221e-15 237.4684 292.27
DG5334 136.1798 47.2478 3.484e-15 2.519e-15 1.157e-15 274.2882 292.98
DG5335 137.2544 46.9915 3.247e-15 2.509e-15 1.13e-15 241.1994 292.92
DG5336 135.9647 45.9558 7.856000000000001e-26 2.123e-27 1.0890000000000001e-32 296.6417 292.81
DG5337 139.5771 46.5059 8.447000000000001e-26 2.2219999999999998e-27 1.003e-32 269.4184 292.92
DG5338 136.4801 47.4143 2.95e-15 2.229e-15 9.89e-16 235.7042 292.38
DG5339 137.7897 47.2489 2.586e-15 2.088e-15 9.55e-16 438.2504 291.72
DG5340 138.1597 48.0605 3.355e-15 2.629e-15 1.075e-15 270.9979 291.32
DG5341 136.465 46.6163 3.48e-15 2.948e-15 1.328e-15 236.8731 292.96
DG5342 137.1404 46.3567 3.162e-15 2.749e-15 1.069e-15 243.3353 292.71
DG5343 138.0534 46.0265 3.421e-15 2.483e-15 1.179e-15 245.693 293.05
DG5344 138.2129 47.0373 2.104e-15 1.668e-15 7.624e-16 450.2002 291.2
DG5345 138.9582 47.1391 3.266e-15 2.556e-15 1.037e-15 224.9292 291.81
