Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1663 129.5238 60.9019 2.082e-15 1.717e-15 7.694e-16 506.5766 342.83
DG1664 128.9326 60.2306 2.984e-15 2.446e-15 1.082e-15 244.507 341.88
DG1665 130.0724 60.3711 1.977e-15 1.62e-15 7.471e-16 251.5318 340.44
DG1666 129.3178 61.1221 2.924e-15 2.54e-15 9.83e-16 221.982 342.24
DG1667 129.5641 60.6135 8.382e-26 2.31e-27 1.033e-32 280.7684 341.24
DG1668 129.754 60.2599 9.301e-26 2.153e-27 9.844999999999999e-33 343.0694 341.32
DG1669 130.0307 61.2815 2.041e-15 1.742e-15 8.203e-16 270.6585 340.52
DG1670 129.4944 60.6288 8.242e-26 2.115e-27 1.053e-32 240.1245 342.4
DG2477 149.1308 68.7957 2.627e-15 2.119e-15 9.194e-16 202.1348 344.78
DG2478 148.5141 68.8628 2.729e-15 2.099e-15 8.848e-16 196.0638 345.39
DG2479 149.1029 68.637 2.787e-15 1.977e-15 8.988e-16 207.6193 345.66
DG5662 141.106 57.1961 2.041e-15 1.764e-15 7.268e-16 177.2615 353.58
DG5663 141.2013 57.0954 7.013000000000001e-26 2.05e-27 8.387e-33 202.6142 353.94
DG5664 141.4023 57.0343 2.797e-15 2.223e-15 9.206e-16 193.1498 353.56
DG5665 140.8823 56.9029 1.97e-15 1.606e-15 7.894e-16 163.2122 353.15
