Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5602 124.9879 34.7429 1.573e-14 1.2e-14 3.726e-15 690.1906 294.47
DG5603 122.7673 37.576 1.2480000000000001e-25 3.579e-27 1.517e-32 345.3327 293.68
DG5604 120.2435 34.2436 6.544e-15 5.076e-15 2.193e-15 404.028 295.96
DG5605 127.8786 34.7111 5.825e-15 5.141e-15 2.153e-15 287.3481 296.17
DG5606 128.115 34.8358 6.271e-15 4.604e-15 1.956e-15 311.5939 291.52
DG5607 127.0343 33.1236 1.257e-25 3.546e-27 1.769e-32 387.9892 296.75
DG5608 121.0256 36.5279 1.359e-25 3.175e-27 1.611e-32 402.7493 296.07
DG5609 122.3622 35.2855 6.451e-15 4.703e-15 2.113e-15 364.1725 295.1
DG5610 123.0435 33.8642 4.007e-15 3.254e-15 1.512e-15 467.5192 294.29
DG5611 125.8941 31.9265 1.36e-25 3.715e-27 1.3580000000000002e-32 337.6668 294.46
DG5612 125.8614 32.5519 6.901e-15 5.694e-15 2.387e-15 392.9814 293.22
DG5613 121.6476 34.4374 6.911e-15 5.127e-15 2.089e-15 334.3706 296.78
DG5614 120.3413 35.5143 1.357e-25 3.456e-27 1.554e-32 396.7303 294.72
DG5615 123.4444 33.3837 4.066e-15 3.515e-15 1.36e-15 456.4773 296.78
DG5616 126.721 34.2445 4.711e-15 4.073e-15 1.586e-15 544.9483 292.97
DG5617 124.7439 37.1326 6.136e-15 5.011e-15 2.165e-15 305.6988 295.22
DG5618 127.5512 32.8844 5.223e-15 4.251e-15 1.938e-15 331.5926 297.19
DG5619 124.2468 37.8061 6.423e-15 5.225e-15 2.354e-15 401.4834 295.15
DG5620 124.6753 31.7863 5.833e-15 4.671e-15 1.984e-15 297.9924 294.59
DG5621 125.4941 33.9791 5.893e-15 4.687e-15 1.957e-15 335.6542 294.68
DG5622 124.0008 36.6016 4.187e-15 3.106e-15 1.565e-15 523.6211 295.84
DG5623 123.3573 33.3149 6.059e-15 4.599e-15 2.259e-15 362.6963 296.71
