Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1777 316.2785 17.2515 2.133e-15 1.564e-15 5.705e-16 150.882 675.58
DG1778 317.5707 17.1237 8.989e-16 7.413e-16 3.332e-16 137.1557 676.36
DG1779 314.8245 16.8106 8.571e-16 6.932e-16 3.009e-16 145.1637 675.96
DG1780 317.4675 17.1606 9.557e-16 7.072e-16 3.073e-16 114.0317 675.69
DG1781 316.319 17.9261 5.564000000000001e-26 1.42e-27 6.599e-33 119.049 675.36
DG1782 314.6142 17.4294 4.7590000000000004e-26 1.336e-27 6.610999999999999e-33 159.305 674.55
DG1783 315.707 17.7049 1.134e-15 9.329e-16 3.797e-16 115.0909 673.74
DG1784 314.1051 17.0923 5.366e-26 1.476e-27 6.488999999999999e-33 145.3059 676.58
DG1785 317.6745 17.2096 1.203e-15 9.308e-16 3.413e-16 121.5114 675.19
DG1786 316.8181 16.9546 5.467e-26 1.5149999999999999e-27 6.603e-33 148.1819 675.24
DG1787 316.8753 16.9123 6.021e-16 4.608e-16 2.149e-16 121.0628 675.82
DG1788 317.1017 16.7661 5.1100000000000005e-26 1.404e-27 5.9069999999999996e-33 124.2894 675.04
DG1789 316.6866 17.2312 8.684e-16 7.817e-16 3.485e-16 131.6015 675.42
