Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3386 44.2994 101.2169 3.229e-16 2.515e-16 9.727e-17 139.4608 1870.12
DG3387 44.0268 101.2433 1.269e-16 1.098e-16 5.267e-17 38.6849 1873.18
DG3388 44.4354 101.239 2.014e-25 5.163e-27 2.524e-32 51.4594 1869.53
DG3389 44.3881 101.2018 8.17e-17 6.28e-17 3.073e-17 74.1936 1869.46
DG3390 44.2083 101.2296 8.584e-17 7.245e-17 3.283e-17 49.6623 1869.42
DG3391 44.363 101.1484 1.184e-16 9.761e-17 4.481e-17 36.5316 1870.82
DG3392 44.1619 101.4098 1.292e-16 9.239e-17 4.916e-17 36.5697 1874.57
DG3393 44.2389 101.0904 1.696e-16 1.433e-16 6.158e-17 48.1842 1869.39
DG3394 44.3984 101.1234 1.254e-16 1.017e-16 4.368e-17 37.8291 1872.94
DG3395 44.2463 101.002 1.229e-16 9.861e-17 4.143e-17 38.769 1871.66
DG3396 44.3483 101.1504 1.28e-16 1.088e-16 4.997e-17 50.4498 1869.69
DG3397 44.2764 101.3349 1.805e-16 1.41e-16 6.082e-17 47.995 1868.81
DG3398 44.2006 101.2427 1.162e-16 9.161e-17 3.966e-17 40.1665 1873.99
