Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1201 248.2901 64.8347 5.549e-16 3.425e-16 1.027e-16 202.1923 1167.54
DG1202 248.4943 64.7571 1.493e-16 1.363e-16 7.592e-17 51.472 1169.36
DG1203 248.2357 64.6306 2.879e-16 1.801e-16 7.919e-17 65.8408 1169.58
DG1204 248.8747 64.842 1.472e-16 1.76e-16 4.912e-17 57.6659 1170.25
DG1205 247.8792 65.2109 2.429e-16 1.058e-16 7.763e-17 73.0856 1169.66
DG1206 248.2059 65.2659 2.101e-16 1.439e-16 8.359e-17 69.5832 1170.34
DG1207 248.2397 64.4276 1.442e-16 1.477e-16 6.603e-17 54.9164 1169.55
DG1208 248.4932 64.8064 1.105e-16 1.247e-16 5.068e-17 104.7707 1168.78
DG1209 248.3338 64.6283 1.83e-16 1.071e-16 6.314e-17 47.4354 1168.52
DG1210 248.4493 64.6284 1.546e-16 1.355e-16 5.783e-17 57.9317 1166.14
DG1211 248.283 65.1122 1.991e-16 1.169e-16 5.433e-17 70.469 1168.35
DG1212 249.0367 64.4876 2.268e-16 1.238e-16 6.442e-17 59.7925 1168.32
DG1213 248.2817 65.1964 1.716e-16 1.612e-16 5.414e-17 56.4808 1168.05
DG1214 248.6028 64.7495 1.447e-16 1.373e-16 5.25e-17 60.4264 1167.49
DG1215 248.2314 65.3995 1.928e-16 1.57e-16 5.314e-17 60.5974 1166.93
DG1216 248.0067 65.0042 1.164e-16 8.325e-17 4.673e-17 83.7195 1169.37
DG1217 248.787 64.7876 1.73e-16 1.735e-16 6.16e-17 50.3028 1168.84
DG1218 248.6652 64.5654 1.208e-16 7.666e-17 5.009e-17 97.2264 1168.49
DG1219 248.4803 64.6777 1.632e-16 1.173e-16 4.782e-17 110.2518 1169.39
DG1220 248.759 64.5021 2.377e-16 2.058e-16 8.857e-17 67.5431 1166.7
DG1221 248.3927 64.8722 1.588e-16 1.331e-16 6.062e-17 57.6107 1168.42
DG1222 247.9003 64.3831 1.463e-16 1.009e-16 4.593e-17 75.523 1170.41
DG1223 247.8716 64.9886 1.176e-16 1.255e-16 4.583e-17 72.7965 1168.07
DG1224 248.3265 64.7473 1.531e-16 8.745e-17 4.115e-17 84.4889 1167.89
DG1225 248.6633 64.8574 2.41e-16 1.755e-16 6.653e-17 70.9733 1167.98
