Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0393 77.341 55.1729 2.505e-16 2.484e-16 7.088e-17 101.8363 807.78
DG1805 75.9258 54.9966 2.946e-16 1.776e-16 9.345e-17 103.8601 807.82
DG1806 75.8882 55.0539 3.818e-16 2.358e-16 1.445e-16 89.8515 808.03
DG1807 76.0077 54.9868 3.06e-16 2.55e-16 9.132e-17 101.9788 807.72
DG1808 75.7877 54.7862 4.449e-16 2.783e-16 1.503e-16 98.0329 807.7
DG3492 68.4174 87.7171 3.338e-16 2.212e-16 9.517e-17 108.4319 790.56
DG6382 69.76 70.9468 1.165e-15 7.596e-16 3.097e-16 194.2366 789.46
DG6383 69.7687 70.7961 4.83e-16 4.31e-16 1.831e-16 101.9167 790.28
DG6384 69.7068 70.6452 5.704e-16 4.059e-16 1.484e-16 103.8473 789.69
DG6385 69.7676 70.7276 2.826e-16 1.988e-16 1.425e-16 185.6036 789.51
DG6386 69.6927 70.9647 4.586e-16 2.669e-16 1.125e-16 80.1861 787.51
DG6387 69.6957 71.1311 4.246e-16 3.256e-16 1.511e-16 122.9392 787.8
DG6388 69.9014 70.7079 4.369e-16 2.703e-16 1.528e-16 89.902 790.25
DG6389 69.8167 70.5125 4.019e-16 3.098e-16 1.312e-16 135.7384 790.54
DG6390 70.0036 71.3758 4.825e-16 3.61e-16 1.615e-16 94.8149 790.32
DG6391 70.0263 70.8062 4.294e-16 4.432e-16 1.39e-16 107.567 788.77
DG6392 69.685 71.4238 2.488e-16 2.495e-16 1.165e-16 117.0185 788.41
DG6393 69.4747 70.8234 3.77e-16 2.698e-16 1.564e-16 77.9604 790.01
DG6394 69.6362 70.9003 4.003e-16 2.872e-16 1.28e-16 83.1557 789.83
DG6395 70.0362 70.5722 2.384e-16 2.764e-16 1.522e-16 85.1814 788.44
DG6396 70.1377 70.9424 5.612e-16 2.756e-16 1.441e-16 117.3706 789.67
DG6397 69.4211 71.3645 5.424e-16 3.278e-16 1.85e-16 93.5448 787.31
