Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG6429 139.706 34.618 6.356e-17 7.787e-17 2.073e-17 122.1088 1438.15
DG6430 139.5974 34.6369 1.082e-16 1.06e-16 5.093e-17 40.9132 1437.95
DG6431 139.6924 34.6215 1.52e-16 7.34e-17 4.42e-17 48.5738 1438.56
DG6432 139.6333 34.5298 1.237e-16 1.189e-16 4e-17 65.0975 1437.12
DG6433 139.5616 34.7984 1.215e-16 7.778e-17 3.711e-17 56.2001 1437.16
DG6434 140.0587 34.5902 1.275e-16 1.475e-16 5.414e-17 60.0839 1438.2
DG6435 140.075 34.6287 1.064e-16 8.893e-17 4.071e-17 39.2821 1439.22
DG6436 139.6294 34.637 1.231e-16 1.14e-16 4.608e-17 49.1117 1439.0
DG6810 152.7547 41.548 1.432e-16 9.115e-17 4.733e-17 50.3939 1428.32
DG6811 152.8072 41.535 2.01e-16 1.126e-16 6.522e-17 62.0476 1428.41
DG6812 152.7631 41.577 1.301e-16 1.106e-16 4.475e-17 40.7346 1428.33
