Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3477 177.0971 120.3468 4.974e-16 3.777e-16 1.616e-16 166.0164 1046.33
DG3478 176.8158 120.2818 1.383e-16 1.179e-16 4.09e-17 69.8036 1047.45
DG3479 177.2574 120.536 2.249e-16 1.996e-16 8.796e-17 63.8231 1046.77
DG3480 177.0739 120.0673 1.893e-16 1.565e-16 6.529e-17 56.7753 1045.03
DG3481 177.1314 120.2152 2.176e-16 1.659e-16 5.67e-17 60.3467 1046.74
DG3482 177.1689 120.2241 2.618e-16 1.879e-16 7.352e-17 60.8838 1045.9
DG3483 176.8773 120.1927 2.44e-16 1.916e-16 9.908e-17 84.9417 1045.38
DG3484 176.6911 120.4165 2.756e-16 1.568e-16 1.063e-16 82.4261 1047.17
DG3485 177.2727 120.5155 1.906e-16 1.947e-16 9.209e-17 78.2291 1047.98
DG3486 177.1192 120.5058 2.228e-16 2.64e-16 9.634e-17 73.1038 1045.55
DG3487 177.0317 120.6243 1.523e-16 1.23e-16 5.141e-17 81.4678 1047.13
DG3488 176.9862 120.486 1.953e-16 1.9e-16 6.768e-17 66.0793 1047.17
