Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG6398 32.4147 62.8095 2.61e-14 2.101e-14 6.419e-15 1490.4711 168.66
DG6399 29.8872 59.8831 8.563e-15 6.345e-15 2.211e-15 520.8521 166.43
DG6400 34.051 63.4775 9.701e-15 6.701e-15 3.469e-15 735.3086 167.57
DG6401 33.1109 63.6301 1.136e-14 9.205e-15 3.119e-15 400.122 167.17
DG6402 31.2805 63.8892 7.862e-15 5.953e-15 3.099e-15 607.187 165.68
DG6403 32.1741 64.6617 7.284e-15 6.588e-15 2.862e-15 673.1891 167.68
DG6404 33.2942 62.8588 5.805e-15 5.592e-15 1.986e-15 638.6935 166.07
DG6405 32.2704 64.0663 1.006e-14 6.473e-15 3.451e-15 453.7708 167.36
DG6406 34.3204 61.5718 6.853e-15 6.521e-15 2.23e-15 499.8911 167.65
DG6407 30.5361 62.7053 1.501e-14 1.167e-14 5.091e-15 414.2781 166.36
DG6408 36.1329 63.0202 8.943e-15 7.419e-15 4.601e-15 540.6692 166.78
DG6409 31.5318 60.8687 1.349e-14 7.369e-15 3.268e-15 500.0098 167.4
DG6410 32.7909 63.281 7.646e-15 5.389e-15 2.677e-15 954.3708 166.45
DG6411 30.3623 61.3234 1.314e-14 1.048e-14 3.777e-15 631.5806 168.19
DG6412 31.0708 65.6924 7.863e-15 5.204e-15 2.315e-15 420.8771 167.19
DG6413 35.0829 61.9546 1.114e-14 8.083e-15 4.289e-15 417.5947 165.81
DG6414 29.8349 63.7285 6.892e-15 4.869e-15 2.636e-15 448.8389 167.82
DG6415 35.5418 64.6701 1.103e-14 7.888e-15 4.495e-15 437.4601 168.23
DG6416 29.796 65.0084 1.21e-14 7.048e-15 5.57e-15 531.1791 168.11
DG6417 31.5694 65.3308 1.331e-14 7.388e-15 3.315e-15 410.1538 165.75
