Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3097 50.0771 126.1195 1.03e-15 8.333e-16 2.781e-16 198.711 797.93
DG3098 49.4639 126.1115 4.369e-16 2.645e-16 1.526e-16 109.3927 796.72
DG3099 49.5336 126.3765 4.866e-16 2.899e-16 1.674e-16 94.553 796.33
DG3100 49.9259 125.829 4.377e-16 3.514e-16 1.112e-16 95.1945 797.23
DG3101 50.3774 125.9857 5.499e-16 3.242e-16 1.738e-16 94.1372 796.78
DG3102 50.4314 126.4416 4.101e-16 3.058e-16 1.629e-16 93.1787 796.12
DG3103 49.6163 125.7944 4.329e-16 3.83e-16 1.437e-16 94.7234 796.35
DG3104 49.9215 126.2313 4.517e-16 3.46e-16 1.889e-16 106.4983 796.1
DG3105 50.5486 126.0666 4.026e-16 2.754e-16 1.309e-16 89.7873 795.43
DG3106 50.4259 125.6946 3.536e-16 2.724e-16 1.341e-16 85.9565 797.66
DG3107 49.8663 126.4613 5.562e-16 3.716e-16 1.152e-16 80.9406 796.47
DG3108 50.1226 125.785 3.855e-16 3.695e-16 1.195e-16 97.1315 797.2
DG3109 50.2245 126.5912 3.496e-16 2.818e-16 1.041e-16 80.0546 796.31
DG3110 50.2432 125.8814 4.542e-16 2.719e-16 1.454e-16 101.5345 797.56
