Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5650 15.4774 161.3369 4.451e-15 2.439e-15 8.399e-16 443.7365 447.66
DG5651 17.4921 162.0255 1.342e-15 1.001e-15 5.151e-16 174.7631 447.7
DG5652 16.8818 161.1005 9.801e-16 7.642e-16 3.265e-16 263.4505 446.53
DG5653 18.1217 161.7956 9.296e-16 8.285e-16 2.386e-16 183.5785 446.46
DG5654 18.8668 160.6162 1.27e-15 1.127e-15 5.366e-16 164.1452 446.34
DG5655 17.3274 161.5037 1.738e-15 9.539e-16 4.956e-16 179.0384 447.62
DG5656 19.6182 161.4694 1.596e-15 1.264e-15 4.174e-16 172.8202 446.71
DG5657 14.0178 161.6016 8.734e-16 7.751e-16 3.925e-16 176.8922 447.31
DG5658 14.7262 162.2411 9.926e-16 1.26e-15 4.703e-16 166.9657 446.6
DG5659 15.9798 162.0958 7.642e-16 6.689e-16 2.534e-16 206.5474 446.58
DG5660 17.2317 162.1397 1.393e-15 8.613e-16 4.94e-16 174.289 445.8
DG5661 18.2512 161.5751 1.441e-15 1.28e-15 4.174e-16 158.9428 447.3
DG5662 13.2576 160.4434 1.145e-15 9.477e-16 2.455e-16 161.8047 446.96
DG5663 17.4175 161.0552 1.506e-15 1.402e-15 4.116e-16 167.1548 445.89
DG5664 14.4191 160.4651 1.293e-15 8.919e-16 5.138e-16 168.3587 447.19
DG5665 16.5197 160.8518 9.38e-16 1.053e-15 5.488e-16 168.375 446.78
DG5666 14.0008 160.2539 2.005e-15 1.113e-15 5.927e-16 155.916 446.52
DG5667 14.49 160.2712 1.426e-15 1.539e-15 6.283e-16 147.3816 447.16
DG5668 14.8955 160.7078 1.356e-15 1.008e-15 4.257e-16 131.5026 447.16
DG5669 13.7994 162.3132 1.533e-15 7.359e-16 6.1e-16 174.0482 446.63
